"TOA5","lyellblwmaclure_519","CR1000","7759","CR1000.Std.11","CPU:LyellBlwMaclureCr-20200625.CR1","11267","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft_RAW","Temp_C","Observed","Lvl_ft_CORR","Offset","SC_uS","WaterT_CS547"
"TS","RN","Volts","","deg C","","","","uS/cm","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-10-28 03:15:00",222466,13.42,1.107,1.442,7.62,6.817,5.71,19.31,1.267
"2021-10-28 03:30:00",222467,13.42,1.102,1.441,7.62,6.812,5.71,19.33,1.242
"2021-10-28 03:45:00",222468,13.42,1.104,1.441,7.62,6.813,5.71,19.31,1.272
"2021-10-28 04:00:00",222469,13.41,1.1,1.442,7.62,6.81,5.71,19.34,1.249
"2021-10-28 04:15:00",222470,13.41,1.1,1.44,7.62,6.81,5.71,19.33,1.226
"2021-10-28 04:30:00",222471,13.4,1.094,1.436,7.62,6.804,5.71,19.33,1.227
"2021-10-28 04:45:00",222472,13.4,1.092,1.434,7.62,6.802,5.71,19.32,1.253
"2021-10-28 05:00:00",222473,13.4,1.092,1.434,7.62,6.802,5.71,19.32,1.253
"2021-10-28 05:15:00",222474,13.39,1.092,1.432,7.62,6.801,5.71,19.34,1.253
"2021-10-28 05:30:00",222475,13.39,1.087,1.432,7.62,6.797,5.71,19.34,1.227
"2021-10-28 05:45:00",222476,13.39,1.086,1.431,7.62,6.796,5.71,19.36,1.227
"2021-10-28 06:00:00",222477,13.38,1.085,1.43,7.62,6.795,5.71,19.34,1.227
"2021-10-28 06:15:00",222478,13.38,1.086,1.42,7.62,6.796,5.71,19.36,1.151
"2021-10-28 06:30:00",222479,13.38,1.084,1.407,7.62,6.794,5.71,19.38,1.125
"2021-10-28 06:45:00",222480,13.37,1.079,1.403,7.62,6.789,5.71,19.38,1.126
"2021-10-28 07:00:00",222481,13.37,1.078,1.401,7.62,6.788,5.71,19.38,1.151
"2021-10-28 07:15:00",222482,13.37,1.077,1.388,7.62,6.787,5.71,19.35,1.129
"2021-10-28 07:30:00",222483,13.36,1.073,1.379,7.62,6.783,5.71,19.38,1.107
"2021-10-28 07:45:00",222484,13.36,1.069,1.373,7.62,6.779,5.71,19.36,1.135
"2021-10-28 08:00:00",222485,13.36,1.067,1.374,7.62,6.777,5.71,19.33,1.136
"2021-10-28 08:15:00",222486,13.36,1.065,1.373,7.62,6.775,5.71,19.35,1.136
"2021-10-28 08:30:00",222487,13.35,1.065,1.374,7.62,6.774,5.71,19.33,1.187
"2021-10-28 08:45:00",222488,13.35,1.063,1.374,7.62,6.773,5.71,19.37,1.136
"2021-10-28 09:00:00",222489,13.35,1.064,1.374,7.62,6.774,5.71,19.35,1.162
"2021-10-28 09:15:00",222490,13.34,1.064,1.374,7.62,6.773,5.71,19.35,1.161
"2021-10-28 09:30:00",222491,13.34,1.063,1.375,7.62,6.773,5.71,19.38,1.158
"2021-10-28 09:45:00",222492,13.38,1.064,1.377,7.62,6.774,5.71,19.38,1.177
"2021-10-28 10:00:00",222493,13.47,1.062,1.382,7.62,6.772,5.71,19.4,1.176
"2021-10-28 10:15:00",222494,13.55,1.058,1.388,7.62,6.768,5.71,19.38,1.171
"2021-10-28 10:30:00",222495,13.57,1.06,1.389,7.62,6.77,5.71,19.36,1.217
"2021-10-28 10:45:00",222496,13.59,1.057,1.393,7.62,6.767,5.71,19.42,1.184
"2021-10-28 11:00:00",222497,13.55,1.056,1.398,7.62,6.766,5.71,19.46,1.129
"2021-10-28 11:15:00",222498,13.55,1.055,1.401,7.62,6.765,5.71,19.44,1.179
"2021-10-28 11:30:00",222499,13.54,1.053,1.409,7.62,6.763,5.71,19.45,1.231
"2021-10-28 11:45:00",222500,13.6,1.055,1.421,7.62,6.765,5.71,19.51,1.205
"2021-10-28 12:00:00",222501,13.8,1.057,1.436,7.62,6.766,5.71,19.5,1.231
"2021-10-28 12:15:00",222502,13.9,1.061,1.454,7.62,6.771,5.71,19.54,1.279
"2021-10-28 12:30:00",222503,13.88,1.061,1.477,7.62,6.77,5.71,19.48,1.354
"2021-10-28 12:45:00",222504,13.86,1.063,1.502,7.62,6.773,5.71,19.53,1.378
"2021-10-28 13:00:00",222505,13.86,1.066,1.529,7.62,6.776,5.71,19.53,1.399
"2021-10-28 13:15:00",222506,13.86,1.066,1.559,7.62,6.776,5.71,19.53,1.45
"2021-10-28 13:30:00",222507,13.85,1.069,1.591,7.62,6.779,5.71,19.56,1.475
"2021-10-28 13:45:00",222508,13.84,1.069,1.623,7.62,6.779,5.71,19.52,1.527
"2021-10-28 14:00:00",222509,13.81,1.07,1.654,7.62,6.78,5.71,19.54,1.603
"2021-10-28 14:15:00",222510,13.79,1.075,1.686,7.62,6.785,5.71,19.57,1.578
"2021-10-28 14:30:00",222511,13.78,1.072,1.716,7.62,6.782,5.71,19.57,1.629
"2021-10-28 14:45:00",222512,13.78,1.076,1.744,7.62,6.786,5.71,19.57,1.655
"2021-10-28 15:00:00",222513,13.78,1.076,1.767,7.62,6.786,5.71,19.55,1.68
"2021-10-28 15:15:00",222514,13.79,1.08,1.787,7.62,6.79,5.71,19.55,1.706
"2021-10-28 15:30:00",222515,13.8,1.082,1.803,7.62,6.791,5.71,19.55,1.706
"2021-10-28 15:45:00",222516,13.75,1.091,1.816,7.62,6.801,5.71,19.55,1.706
"2021-10-28 16:00:00",222517,13.73,1.089,1.825,7.62,6.799,5.71,19.53,1.712
"2021-10-28 16:15:00",222518,13.71,1.09,1.832,7.62,6.799,5.71,19.53,1.691
"2021-10-28 16:30:00",222519,13.7,1.093,1.833,7.62,6.803,5.71,19.52,1.666
"2021-10-28 16:45:00",222520,13.68,1.096,1.829,7.62,6.806,5.71,19.5,1.668
"2021-10-28 17:00:00",222521,13.67,1.101,1.826,7.62,6.811,5.71,19.5,1.676
"2021-10-28 17:15:00",222522,13.66,1.108,1.824,7.62,6.818,5.71,19.52,1.651
"2021-10-28 17:30:00",222523,13.65,1.105,1.819,7.62,6.815,5.71,19.5,1.677
"2021-10-28 17:45:00",222524,13.64,1.113,1.813,7.62,6.823,5.71,19.54,1.626
"2021-10-28 18:00:00",222525,13.63,1.118,1.806,7.62,6.828,5.71,19.52,1.626
"2021-10-28 18:15:00",222526,13.62,1.122,1.798,7.62,6.832,5.71,19.52,1.575
"2021-10-28 18:30:00",222527,13.61,1.126,1.791,7.62,6.836,5.71,19.54,1.576
"2021-10-28 18:45:00",222528,13.6,1.122,1.785,7.62,6.832,5.71,19.5,1.605
"2021-10-28 19:00:00",222529,13.59,1.125,1.779,7.62,6.835,5.71,19.5,1.581
"2021-10-28 19:15:00",222530,13.58,1.13,1.772,7.62,6.84,5.71,19.5,1.584
"2021-10-28 19:30:00",222531,13.58,1.128,1.764,7.62,6.838,5.71,19.5,1.586
"2021-10-28 19:45:00",222532,13.57,1.135,1.759,7.62,6.845,5.71,19.5,1.586
"2021-10-28 20:00:00",222533,13.56,1.13,1.753,7.62,6.839,5.71,19.52,1.56
"2021-10-28 20:15:00",222534,13.56,1.132,1.747,7.62,6.842,5.71,19.5,1.586
"2021-10-28 20:30:00",222535,13.54,1.133,1.741,7.62,6.843,5.71,19.5,1.586
"2021-10-28 20:45:00",222536,13.54,1.134,1.735,7.62,6.844,5.71,19.52,1.535
"2021-10-28 21:00:00",222537,13.53,1.136,1.726,7.62,6.846,5.71,19.49,1.56
"2021-10-28 21:15:00",222538,13.53,1.13,1.717,7.62,6.84,5.71,19.49,1.536
"2021-10-28 21:30:00",222539,13.52,1.133,1.707,7.62,6.843,5.71,19.51,1.536
"2021-10-28 21:45:00",222540,13.52,1.131,1.695,7.62,6.841,5.71,19.49,1.513
"2021-10-28 22:00:00",222541,13.51,1.136,1.686,7.62,6.846,5.71,19.49,1.517
"2021-10-28 22:15:00",222542,13.5,1.134,1.676,7.62,6.843,5.71,19.55,1.443
"2021-10-28 22:30:00",222543,13.5,1.134,1.666,7.62,6.843,5.71,19.53,1.469
"2021-10-28 22:45:00",222544,13.49,1.134,1.654,7.62,6.843,5.71,19.49,1.418
"2021-10-28 23:00:00",222545,13.49,1.134,1.641,7.62,6.844,5.71,19.49,1.418
"2021-10-28 23:15:00",222546,13.49,1.131,1.631,7.62,6.841,5.71,19.44,1.444
"2021-10-28 23:30:00",222547,13.48,1.131,1.62,7.62,6.84,5.71,19.48,1.392
"2021-10-28 23:45:00",222548,13.47,1.13,1.61,7.62,6.84,5.71,19.44,1.418
"2021-10-29 00:00:00",222549,13.47,1.128,1.6,7.62,6.838,5.71,19.46,1.392
"2021-10-29 00:15:00",222550,13.46,1.128,1.591,7.62,6.838,5.71,19.48,1.367
"2021-10-29 00:30:00",222551,13.46,1.127,1.579,7.62,6.837,5.71,19.44,1.392
"2021-10-29 00:45:00",222552,13.45,1.123,1.567,7.62,6.833,5.71,19.43,1.367
"2021-10-29 01:00:00",222553,13.45,1.124,1.554,7.62,6.834,5.71,19.46,1.341
"2021-10-29 01:15:00",222554,13.45,1.121,1.544,7.62,6.831,5.71,19.48,1.315
"2021-10-29 01:30:00",222555,13.44,1.12,1.535,7.62,6.83,5.71,19.48,1.315
"2021-10-29 01:45:00",222556,13.44,1.114,1.525,7.62,6.824,5.71,19.48,1.29
"2021-10-29 02:00:00",222557,13.43,1.116,1.517,7.62,6.826,5.71,19.5,1.29
"2021-10-29 02:15:00",222558,13.43,1.111,1.51,7.62,6.821,5.71,19.46,1.315
"2021-10-29 02:30:00",222559,13.43,1.11,1.502,7.62,6.82,5.71,19.5,1.29
"2021-10-29 02:45:00",222560,13.42,1.107,1.496,7.62,6.817,5.71,19.45,1.315
"2021-10-29 03:00:00",222561,13.42,1.104,1.486,7.62,6.814,5.71,19.5,1.213
"2021-10-29 03:15:00",222562,13.42,1.101,1.471,7.62,6.811,5.71,19.5,1.187
"2021-10-29 03:30:00",222563,13.41,1.104,1.459,7.62,6.814,5.71,19.47,1.213
"2021-10-29 03:45:00",222564,13.4,1.097,1.448,7.62,6.807,5.71,19.49,1.187
"2021-10-29 04:00:00",222565,13.4,1.095,1.439,7.62,6.805,5.71,19.51,1.162
"2021-10-29 04:15:00",222566,13.4,1.092,1.429,7.62,6.802,5.71,19.49,1.187
"2021-10-29 04:30:00",222567,13.39,1.089,1.42,7.62,6.799,5.71,19.45,1.213
"2021-10-29 04:45:00",222568,13.39,1.091,1.413,7.62,6.8,5.71,19.51,1.136
"2021-10-29 05:00:00",222569,13.39,1.087,1.405,7.62,6.797,5.71,19.47,1.162
"2021-10-29 05:15:00",222570,13.38,1.084,1.397,7.62,6.793,5.71,19.49,1.136
"2021-10-29 05:30:00",222571,13.38,1.084,1.389,7.62,6.794,5.71,19.47,1.162
"2021-10-29 05:45:00",222572,13.38,1.081,1.384,7.62,6.791,5.71,19.51,1.11
"2021-10-29 06:00:00",222573,13.37,1.08,1.371,7.62,6.79,5.71,19.49,1.11
"2021-10-29 06:15:00",222574,13.37,1.078,1.361,7.62,6.788,5.71,19.53,1.085
"2021-10-29 06:30:00",222575,13.37,1.076,1.357,7.62,6.786,5.71,19.53,1.085
"2021-10-29 06:45:00",222576,13.36,1.076,1.352,7.62,6.786,5.71,19.51,1.11
"2021-10-29 07:00:00",222577,13.36,1.071,1.348,7.62,6.781,5.71,19.51,1.11
"2021-10-29 07:15:00",222578,13.36,1.068,1.343,7.62,6.778,5.71,19.53,1.085
"2021-10-29 07:30:00",222579,13.35,1.064,1.336,7.62,6.774,5.71,19.53,1.061
"2021-10-29 07:45:00",222580,13.35,1.063,1.326,7.62,6.773,5.71,19.49,1.086
"2021-10-29 08:00:00",222581,13.35,1.061,1.317,7.62,6.771,5.71,19.55,1.034
"2021-10-29 08:15:00",222582,13.34,1.06,1.301,7.62,6.77,5.71,19.51,1.06
"2021-10-29 08:30:00",222583,13.34,1.056,1.297,7.62,6.766,5.71,19.55,1.034
"2021-10-29 08:45:00",222584,13.34,1.056,1.295,7.62,6.766,5.71,19.53,1.034
"2021-10-29 09:00:00",222585,13.34,1.061,1.292,7.62,6.771,5.71,19.57,0.983
"2021-10-29 09:15:00",222586,13.34,1.063,1.288,7.62,6.773,5.71,19.57,0.982
"2021-10-29 09:30:00",222587,13.33,1.069,1.285,7.62,6.779,5.71,19.55,1.034
"2021-10-29 09:45:00",222588,13.38,1.074,1.284,7.62,6.784,5.71,19.6,1.034
"2021-10-29 10:00:00",222589,13.5,1.077,1.285,7.62,6.787,5.71,19.56,1.085
"2021-10-29 10:15:00",222590,13.57,1.074,1.288,7.62,6.783,5.71,19.6,1.026
"2021-10-29 10:30:00",222591,13.57,1.071,1.294,7.62,6.781,5.71,19.67,0.994
"2021-10-29 10:45:00",222592,13.6,1.066,1.302,7.62,6.776,5.71,19.64,1.063
"2021-10-29 11:00:00",222593,13.58,1.065,1.311,7.62,6.775,5.71,19.62,1.088
"2021-10-29 11:15:00",222594,13.58,1.064,1.323,7.62,6.774,5.71,19.63,1.165
"2021-10-29 11:30:00",222595,13.57,1.067,1.34,7.62,6.777,5.71,19.68,1.165
"2021-10-29 11:45:00",222596,13.62,1.063,1.361,7.62,6.773,5.71,19.68,1.212
"2021-10-29 12:00:00",222597,13.92,1.063,1.387,7.62,6.773,5.71,19.74,1.206
"2021-10-29 12:15:00",222598,13.91,1.061,1.415,7.62,6.771,5.71,19.77,1.256
"2021-10-29 12:30:00",222599,13.9,1.06,1.449,7.62,6.77,5.71,19.76,1.358
"2021-10-29 12:45:00",222600,13.87,1.064,1.489,7.62,6.773,5.71,19.79,1.431
"2021-10-29 13:00:00",222601,13.86,1.06,1.533,7.62,6.77,5.71,19.84,1.482
"2021-10-29 13:15:00",222602,13.86,1.064,1.584,7.62,6.774,5.71,19.87,1.531
"2021-10-29 13:30:00",222603,13.85,1.067,1.636,7.62,6.777,5.71,19.89,1.605
"2021-10-29 13:45:00",222604,13.84,1.067,1.691,7.62,6.777,5.71,19.88,1.732
"2021-10-29 14:00:00",222605,13.81,1.073,1.75,7.62,6.783,5.71,19.93,1.782
"2021-10-29 14:15:00",222606,13.8,1.071,1.809,7.62,6.781,5.71,19.96,1.834
"2021-10-29 14:30:00",222607,13.78,1.076,1.868,7.62,6.786,5.71,19.97,1.885
"2021-10-29 14:45:00",222608,13.78,1.08,1.921,7.62,6.79,5.71,19.93,1.987
"2021-10-29 15:00:00",222609,13.78,1.08,1.969,7.62,6.79,5.71,19.97,1.987
"2021-10-29 15:15:00",222610,13.79,1.085,2.01,7.62,6.795,5.71,19.97,1.987
"2021-10-29 15:30:00",222611,13.77,1.089,2.045,7.62,6.798,5.71,19.96,2.038
"2021-10-29 15:45:00",222612,13.74,1.09,2.076,7.62,6.8,5.71,19.98,2.038
"2021-10-29 16:00:00",222613,13.72,1.098,2.101,7.62,6.808,5.71,19.96,2.064
"2021-10-29 16:15:00",222614,13.7,1.101,2.123,7.62,6.811,5.71,19.94,2.095
"2021-10-29 16:30:00",222615,13.69,1.104,2.141,7.62,6.814,5.71,19.96,2.07
"2021-10-29 16:45:00",222616,13.67,1.113,2.157,7.62,6.823,5.71,19.92,2.126
"2021-10-29 17:00:00",222617,13.66,1.125,2.169,7.62,6.835,5.71,19.92,2.126
"2021-10-29 17:15:00",222618,13.65,1.121,2.177,7.62,6.831,5.71,19.92,2.103
"2021-10-29 17:30:00",222619,13.64,1.134,2.18,7.62,6.844,5.71,19.93,2.085
"2021-10-29 17:45:00",222620,13.63,1.136,2.178,7.62,6.846,5.71,19.93,2.061
"2021-10-29 18:00:00",222621,13.62,1.142,2.172,7.62,6.852,5.71,19.89,2.036
"2021-10-29 18:15:00",222622,13.61,1.146,2.164,7.62,6.856,5.71,19.89,2.036
"2021-10-29 18:30:00",222623,13.6,1.154,2.154,7.62,6.864,5.71,19.86,2.01
"2021-10-29 18:45:00",222624,13.59,1.155,2.139,7.62,6.865,5.71,19.86,1.962
"2021-10-29 19:00:00",222625,13.58,1.155,2.119,7.62,6.865,5.71,19.83,1.965
"2021-10-29 19:15:00",222626,13.57,1.155,2.097,7.62,6.865,5.71,19.85,1.891
"2021-10-29 19:30:00",222627,13.57,1.155,2.074,7.62,6.865,5.71,19.85,1.868
"2021-10-29 19:45:00",222628,13.56,1.154,2.049,7.62,6.864,5.71,19.82,1.817
"2021-10-29 20:00:00",222629,13.55,1.153,2.023,7.62,6.863,5.71,19.82,1.817
"2021-10-29 20:15:00",222630,13.54,1.156,1.997,7.62,6.866,5.71,19.84,1.765
"2021-10-29 20:30:00",222631,13.54,1.154,1.973,7.62,6.864,5.71,19.83,1.74
"2021-10-29 20:45:00",222632,13.53,1.154,1.95,7.62,6.864,5.71,19.83,1.714
"2021-10-29 21:00:00",222633,13.53,1.152,1.927,7.62,6.862,5.71,19.81,1.714
"2021-10-29 21:15:00",222634,13.52,1.149,1.907,7.62,6.859,5.71,19.83,1.663
"2021-10-29 21:30:00",222635,13.51,1.154,1.886,7.62,6.863,5.71,19.83,1.638
"2021-10-29 21:45:00",222636,13.51,1.152,1.866,7.62,6.862,5.71,19.83,1.613
"2021-10-29 22:00:00",222637,13.5,1.147,1.845,7.62,6.857,5.71,19.82,1.592
"2021-10-29 22:15:00",222638,13.5,1.149,1.823,7.62,6.859,5.71,19.82,1.595
"2021-10-29 22:30:00",222639,13.49,1.144,1.804,7.62,6.854,5.71,19.84,1.571
"2021-10-29 22:45:00",222640,13.49,1.145,1.788,7.62,6.855,5.71,19.82,1.597
"2021-10-29 23:00:00",222641,13.48,1.138,1.773,7.62,6.848,5.71,19.84,1.572
"2021-10-29 23:15:00",222642,13.47,1.14,1.759,7.62,6.85,5.71,19.84,1.521
"2021-10-29 23:30:00",222643,13.47,1.14,1.744,7.62,6.85,5.71,19.8,1.572
"2021-10-29 23:45:00",222644,13.47,1.14,1.734,7.62,6.85,5.71,19.82,1.572
"2021-10-30 00:00:00",222645,13.46,1.135,1.727,7.62,6.845,5.71,19.84,1.521
"2021-10-30 00:15:00",222646,13.46,1.132,1.718,7.62,6.842,5.71,19.88,1.495
"2021-10-30 00:30:00",222647,13.45,1.129,1.708,7.62,6.838,5.71,19.84,1.521
"2021-10-30 00:45:00",222648,13.45,1.13,1.698,7.62,6.84,5.71,19.86,1.495
"2021-10-30 01:00:00",222649,13.44,1.127,1.693,7.62,6.837,5.71,19.86,1.517
"2021-10-30 01:15:00",222650,13.44,1.122,1.69,7.62,6.832,5.71,19.89,1.485
"2021-10-30 01:30:00",222651,13.43,1.123,1.69,7.62,6.833,5.71,19.89,1.509
"2021-10-30 01:45:00",222652,13.43,1.123,1.689,7.62,6.833,5.71,19.89,1.509
"2021-10-30 02:00:00",222653,13.43,1.121,1.686,7.62,6.831,5.71,19.87,1.535
"2021-10-30 02:15:00",222654,13.42,1.115,1.686,7.62,6.825,5.71,19.95,1.484
"2021-10-30 02:30:00",222655,13.42,1.109,1.688,7.62,6.819,5.71,19.93,1.532
"2021-10-30 02:45:00",222656,13.41,1.113,1.689,7.62,6.823,5.71,19.93,1.53
"2021-10-30 03:00:00",222657,13.41,1.107,1.691,7.62,6.817,5.71,19.97,1.473
"2021-10-30 03:15:00",222658,13.41,1.11,1.692,7.62,6.82,5.71,19.93,1.524
"2021-10-30 03:30:00",222659,13.4,1.108,1.693,7.62,6.818,5.71,19.95,1.498
"2021-10-30 03:45:00",222660,13.39,1.104,1.692,7.62,6.814,5.71,19.95,1.498
"2021-10-30 04:00:00",222661,13.39,1.106,1.691,7.62,6.816,5.71,19.95,1.498
"2021-10-30 04:15:00",222662,13.39,1.102,1.69,7.62,6.812,5.71,19.93,1.524
"2021-10-30 04:30:00",222663,13.39,1.1,1.688,7.62,6.81,5.71,19.93,1.524
"2021-10-30 04:45:00",222664,13.38,1.098,1.687,7.62,6.808,5.71,19.97,1.472
"2021-10-30 05:00:00",222665,13.38,1.099,1.687,7.62,6.809,5.71,19.93,1.524
"2021-10-30 05:15:00",222666,13.37,1.094,1.687,7.62,6.804,5.71,19.95,1.498
"2021-10-30 05:30:00",222667,13.37,1.093,1.686,7.62,6.803,5.71,19.93,1.524
"2021-10-30 05:45:00",222668,13.37,1.094,1.685,7.62,6.804,5.71,19.95,1.472
"2021-10-30 06:00:00",222669,13.36,1.09,1.681,7.62,6.8,5.71,19.97,1.447
"2021-10-30 06:15:00",222670,13.36,1.088,1.677,7.62,6.798,5.71,19.95,1.472
"2021-10-30 06:30:00",222671,13.36,1.088,1.673,7.62,6.798,5.71,19.93,1.447
"2021-10-30 06:45:00",222672,13.35,1.087,1.67,7.62,6.797,5.71,19.91,1.447
"2021-10-30 07:00:00",222673,13.35,1.082,1.666,7.62,6.792,5.71,19.93,1.421
"2021-10-30 07:15:00",222674,13.35,1.083,1.661,7.62,6.792,5.71,19.92,1.448
"2021-10-30 07:30:00",222675,13.35,1.082,1.656,7.62,6.792,5.71,19.91,1.451
"2021-10-30 07:45:00",222676,13.34,1.081,1.65,7.62,6.791,5.71,19.91,1.453
"2021-10-30 08:00:00",222677,13.33,1.077,1.64,7.62,6.787,5.71,19.97,1.377
"2021-10-30 08:15:00",222678,13.33,1.079,1.63,7.62,6.789,5.71,19.93,1.429
"2021-10-30 08:30:00",222679,13.33,1.075,1.625,7.62,6.785,5.71,19.93,1.425
"2021-10-30 08:45:00",222680,13.33,1.074,1.619,7.62,6.784,5.71,19.96,1.345
"2021-10-30 09:00:00",222681,13.33,1.07,1.596,7.62,6.78,5.71,19.92,1.345
"2021-10-30 09:15:00",222682,13.32,1.071,1.592,7.62,6.781,5.71,19.96,1.344
"2021-10-30 09:30:00",222683,13.32,1.071,1.594,7.62,6.781,5.71,19.95,1.37
"2021-10-30 09:45:00",222684,13.37,1.071,1.593,7.62,6.781,5.71,19.97,1.344
"2021-10-30 10:00:00",222685,13.48,1.066,1.588,7.62,6.776,5.71,19.97,1.344
"2021-10-30 10:15:00",222686,13.54,1.064,1.591,7.62,6.774,5.71,19.99,1.34
"2021-10-30 10:30:00",222687,13.54,1.068,1.59,7.62,6.777,5.71,20.01,1.334
"2021-10-30 10:45:00",222688,13.56,1.065,1.593,7.62,6.775,5.71,20.01,1.359
"2021-10-30 11:00:00",222689,13.53,1.065,1.601,7.62,6.775,5.71,20.03,1.359
"2021-10-30 11:15:00",222690,13.54,1.061,1.616,7.62,6.77,5.71,20.06,1.41
"2021-10-30 11:30:00",222691,13.52,1.062,1.634,7.62,6.772,5.71,20.03,1.487
"2021-10-30 11:45:00",222692,13.56,1.061,1.655,7.62,6.771,5.71,20.03,1.512
"2021-10-30 12:00:00",222693,13.71,1.06,1.679,7.62,6.77,5.71,20.03,1.538
"2021-10-30 12:15:00",222694,13.89,1.063,1.708,7.62,6.773,5.71,20.03,1.615
"2021-10-30 12:30:00",222695,13.88,1.065,1.739,7.62,6.774,5.71,20.08,1.64
"2021-10-30 12:45:00",222696,13.86,1.06,1.775,7.62,6.77,5.71,20.09,1.717
"2021-10-30 13:00:00",222697,13.88,1.064,1.817,7.62,6.774,5.71,20.12,1.768
"2021-10-30 13:15:00",222698,13.88,1.061,1.863,7.62,6.771,5.71,20.17,1.794
"2021-10-30 13:30:00",222699,13.87,1.065,1.911,7.62,6.775,5.71,20.15,1.896
"2021-10-30 13:45:00",222700,13.88,1.069,1.958,7.62,6.778,5.71,20.17,1.972
"2021-10-30 14:00:00",222701,13.87,1.07,2.008,7.62,6.78,5.71,20.19,2.023
"2021-10-30 14:15:00",222702,13.86,1.067,2.064,7.62,6.777,5.71,20.2,2.098
"2021-10-30 14:30:00",222703,13.86,1.069,2.114,7.62,6.779,5.71,20.23,2.122
"2021-10-30 14:45:00",222704,13.86,1.071,2.161,7.62,6.781,5.71,20.21,2.199
"2021-10-30 15:00:00",222705,13.86,1.072,2.202,7.62,6.782,5.71,20.21,2.249
"2021-10-30 15:15:00",222706,13.83,1.071,2.238,7.62,6.781,5.71,20.24,2.225
"2021-10-30 15:30:00",222707,13.81,1.07,2.27,7.62,6.78,5.71,20.17,2.304
"2021-10-30 15:45:00",222708,13.77,1.072,2.296,7.62,6.781,5.71,20.2,2.28
"2021-10-30 16:00:00",222709,13.75,1.074,2.319,7.62,6.784,5.71,20.22,2.28
"2021-10-30 16:15:00",222710,13.72,1.074,2.34,7.62,6.784,5.71,20.2,2.306
"2021-10-30 16:30:00",222711,13.71,1.077,2.355,7.62,6.787,5.71,20.18,2.306
"2021-10-30 16:45:00",222712,13.69,1.076,2.363,7.62,6.786,5.71,20.17,2.306
"2021-10-30 17:00:00",222713,13.68,1.073,2.369,7.62,6.783,5.71,20.2,2.254
"2021-10-30 17:15:00",222714,13.66,1.08,2.373,7.62,6.79,5.71,20.19,2.28
"2021-10-30 17:30:00",222715,13.64,1.078,2.374,7.62,6.788,5.71,20.17,2.308
"2021-10-30 17:45:00",222716,13.63,1.078,2.372,7.62,6.788,5.71,20.15,2.31
"2021-10-30 18:00:00",222717,13.62,1.076,2.368,7.62,6.786,5.71,20.19,2.264
"2021-10-30 18:15:00",222718,13.61,1.078,2.361,7.62,6.788,5.71,20.17,2.24
"2021-10-30 18:30:00",222719,13.6,1.08,2.351,7.62,6.79,5.71,20.19,2.189
"2021-10-30 18:45:00",222720,13.59,1.081,2.339,7.62,6.791,5.71,20.16,2.215
"2021-10-30 19:00:00",222721,13.58,1.08,2.326,7.62,6.789,5.71,20.12,2.215
"2021-10-30 19:15:00",222722,13.57,1.082,2.31,7.62,6.792,5.71,20.11,2.189
"2021-10-30 19:30:00",222723,13.56,1.081,2.293,7.62,6.791,5.71,20.14,2.138
"2021-10-30 19:45:00",222724,13.55,1.082,2.274,7.62,6.792,5.71,20.13,2.138
"2021-10-30 20:00:00",222725,13.54,1.084,2.255,7.62,6.794,5.71,20.15,2.061
"2021-10-30 20:15:00",222726,13.54,1.082,2.234,7.62,6.792,5.71,20.13,2.036
"2021-10-30 20:30:00",222727,13.53,1.082,2.213,7.62,6.792,5.71,20.14,2.01
"2021-10-30 20:45:00",222728,13.52,1.08,2.193,7.62,6.79,5.71,20.16,1.959
"2021-10-30 21:00:00",222729,13.52,1.081,2.172,7.62,6.79,5.71,20.14,1.959
"2021-10-30 21:15:00",222730,13.51,1.078,2.15,7.62,6.788,5.71,20.14,1.908
"2021-10-30 21:30:00",222731,13.5,1.079,2.128,7.62,6.789,5.71,20.11,1.933
"2021-10-30 21:45:00",222732,13.5,1.08,2.104,7.62,6.79,5.71,20.13,1.859
"2021-10-30 22:00:00",222733,13.49,1.078,2.08,7.62,6.788,5.71,20.08,1.834
"2021-10-30 22:15:00",222734,13.48,1.076,2.058,7.62,6.786,5.71,20.06,1.806
"2021-10-30 22:30:00",222735,13.48,1.078,2.036,7.62,6.788,5.71,20.01,1.805
"2021-10-30 22:45:00",222736,13.47,1.074,2.015,7.62,6.784,5.71,20.03,1.754
"2021-10-30 23:00:00",222737,13.47,1.072,1.995,7.62,6.782,5.71,20.03,1.755
"2021-10-30 23:15:00",222738,13.46,1.071,1.975,7.62,6.781,5.71,20.04,1.705
"2021-10-30 23:30:00",222739,13.46,1.073,1.956,7.62,6.783,5.71,20.02,1.708
"2021-10-30 23:45:00",222740,13.45,1.07,1.938,7.62,6.78,5.71,20.02,1.685
"2021-10-31 00:00:00",222741,13.45,1.067,1.923,7.62,6.777,5.71,20.02,1.687
"2021-10-31 00:15:00",222742,13.44,1.07,1.906,7.62,6.78,5.71,20.06,1.637
"2021-10-31 00:30:00",222743,13.44,1.065,1.886,7.62,6.775,5.71,20.08,1.612
"2021-10-31 00:45:00",222744,13.43,1.064,1.868,7.62,6.774,5.71,20.06,1.586
"2021-10-31 01:00:00",222745,13.43,1.064,1.851,7.62,6.774,5.71,20.03,1.612
"2021-10-31 01:15:00",222746,13.42,1.062,1.832,7.62,6.772,5.71,20.03,1.586
