"TOA5","DanaFrkBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-05-06 16:30:00",258381,11.920,1.6220,8.2400,1.0000,1.8720,0.25000
"2022-05-06 16:45:00",258382,11.920,1.6500,8.1100,1.0000,1.9000,0.25000
"2022-05-06 17:00:00",258383,11.920,1.6770,7.9420,1.0000,1.9260,0.25000
"2022-05-06 17:15:00",258384,11.920,1.7040,7.7110,1.0000,1.9540,0.25000
"2022-05-06 17:30:00",258385,11.920,1.7270,7.4300,1.0000,1.9760,0.25000
"2022-05-06 17:45:00",258386,11.920,1.7340,7.1470,1.0000,1.9830,0.25000
"2022-05-06 18:00:00",258387,11.920,1.7450,6.8160,1.0000,1.9950,0.25000
"2022-05-06 18:15:00",258388,11.920,1.7670,6.4720,1.0000,2.0160,0.25000
"2022-05-06 18:30:00",258389,11.910,1.7840,6.1760,1.0000,2.0340,0.25000
"2022-05-06 18:45:00",258390,11.910,1.7960,5.8720,1.0000,2.0460,0.25000
"2022-05-06 19:00:00",258391,11.910,1.7830,5.5440,1.0000,2.0320,0.25000
"2022-05-06 19:15:00",258392,11.910,1.8140,5.2300,1.0000,2.0640,0.25000
"2022-05-06 19:30:00",258393,11.910,1.8270,4.9480,1.0000,2.0770,0.25000
"2022-05-06 19:45:00",258394,11.900,1.8320,4.6740,1.0000,2.0820,0.25000
"2022-05-06 20:00:00",258395,11.900,1.8200,4.4410,1.0000,2.0700,0.25000
"2022-05-06 20:15:00",258396,11.900,1.8290,4.1980,1.0000,2.0790,0.25000
"2022-05-06 20:30:00",258397,11.900,1.8380,3.9820,1.0000,2.0880,0.25000
"2022-05-06 20:45:00",258398,11.900,1.8160,3.7560,1.0000,2.0660,0.25000
"2022-05-06 21:00:00",258399,11.900,1.8360,3.5600,1.0000,2.0860,0.25000
"2022-05-06 21:15:00",258400,11.900,1.8220,3.4020,1.0000,2.0720,0.25000
"2022-05-06 21:30:00",258401,11.900,1.8300,3.2620,1.0000,2.0800,0.25000
"2022-05-06 21:45:00",258402,11.890,1.8190,3.1290,1.0000,2.0690,0.25000
"2022-05-06 22:00:00",258403,11.890,1.8210,3.0050,1.0000,2.0710,0.25000
"2022-05-06 22:15:00",258404,11.900,1.8210,2.9010,1.0000,2.0700,0.25000
"2022-05-06 22:30:00",258405,11.890,1.8090,2.8070,1.0000,2.0590,0.25000
"2022-05-06 22:45:00",258406,11.890,1.8160,2.7150,1.0000,2.0650,0.25000
"2022-05-06 23:00:00",258407,11.890,1.8170,2.6480,1.0000,2.0670,0.25000
"2022-05-06 23:15:00",258408,11.890,1.8120,2.5670,1.0000,2.0610,0.25000
"2022-05-06 23:30:00",258409,11.890,1.8140,2.4810,1.0000,2.0640,0.25000
"2022-05-06 23:45:00",258410,11.890,1.7900,2.4130,1.0000,2.0390,0.25000
"2022-05-07 00:00:00",258411,11.890,1.8010,2.3560,1.0000,2.0510,0.25000
"2022-05-07 00:15:00",258412,11.880,1.7750,2.3000,1.0000,2.0250,0.25000
"2022-05-07 00:30:00",258413,11.880,1.7830,2.2480,1.0000,2.0330,0.25000
"2022-05-07 00:45:00",258414,11.880,1.7730,2.2010,1.0000,2.0230,0.25000
"2022-05-07 01:00:00",258415,11.880,1.7620,2.1570,1.0000,2.0120,0.25000
"2022-05-07 01:15:00",258416,11.880,1.7580,2.1200,1.0000,2.0070,0.25000
"2022-05-07 01:30:00",258417,11.880,1.7420,2.0860,1.0000,1.9910,0.25000
"2022-05-07 01:45:00",258418,11.880,1.7410,2.0510,1.0000,1.9910,0.25000
"2022-05-07 02:00:00",258419,11.880,1.7340,2.0180,1.0000,1.9840,0.25000
"2022-05-07 02:15:00",258420,11.870,1.7220,1.9840,1.0000,1.9720,0.25000
"2022-05-07 02:30:00",258421,11.880,1.7280,1.9550,1.0000,1.9770,0.25000
"2022-05-07 02:45:00",258422,11.870,1.7220,1.9260,1.0000,1.9720,0.25000
"2022-05-07 03:00:00",258423,11.870,1.7090,1.8950,1.0000,1.9590,0.25000
"2022-05-07 03:15:00",258424,11.880,1.7020,1.8620,1.0000,1.9520,0.25000
"2022-05-07 03:30:00",258425,11.870,1.7090,1.8310,1.0000,1.9580,0.25000
"2022-05-07 03:45:00",258426,11.870,1.6770,1.8060,1.0000,1.9270,0.25000
"2022-05-07 04:00:00",258427,11.870,1.6830,1.7820,1.0000,1.9330,0.25000
"2022-05-07 04:15:00",258428,11.870,1.6750,1.7540,1.0000,1.9240,0.25000
"2022-05-07 04:30:00",258429,11.870,1.6660,1.7270,1.0000,1.9160,0.25000
"2022-05-07 04:45:00",258430,11.870,1.6740,1.7040,1.0000,1.9230,0.25000
"2022-05-07 05:00:00",258431,11.870,1.6460,1.6820,1.0000,1.8960,0.25000
"2022-05-07 05:15:00",258432,11.870,1.6460,1.6550,1.0000,1.8960,0.25000
"2022-05-07 05:30:00",258433,11.870,1.6420,1.6280,1.0000,1.8920,0.25000
"2022-05-07 05:45:00",258434,11.870,1.6430,1.6000,1.0000,1.8920,0.25000
"2022-05-07 06:00:00",258435,11.870,1.6390,1.5690,1.0000,1.8890,0.25000
"2022-05-07 06:15:00",258436,11.860,1.6380,1.5310,1.0000,1.8880,0.25000
"2022-05-07 06:30:00",258437,11.870,1.6270,1.4880,1.0000,1.8770,0.25000
"2022-05-07 06:45:00",258438,11.870,1.6260,1.4510,1.0000,1.8760,0.25000
"2022-05-07 07:00:00",258439,11.860,1.6140,1.4190,1.0000,1.8640,0.25000
"2022-05-07 07:15:00",258440,11.860,1.6120,1.3910,1.0000,1.8620,0.25000
"2022-05-07 07:30:00",258441,11.860,1.5980,1.3670,1.0000,1.8470,0.25000
"2022-05-07 07:45:00",258442,11.860,1.6000,1.3410,1.0000,1.8500,0.25000
"2022-05-07 08:00:00",258443,11.870,1.5840,1.3270,1.0000,1.8330,0.25000
"2022-05-07 08:15:00",258444,11.870,1.5880,1.3240,1.0000,1.8380,0.25000
"2022-05-07 08:30:00",258445,11.870,1.5900,1.3350,1.0000,1.8400,0.25000
"2022-05-07 08:45:00",258446,11.870,1.5720,1.3680,1.0000,1.8220,0.25000
"2022-05-07 09:00:00",258447,11.870,1.5690,1.4240,1.0000,1.8190,0.25000
"2022-05-07 09:15:00",258448,11.870,1.5630,1.5020,1.0000,1.8120,0.25000
"2022-05-07 09:30:00",258449,11.870,1.5660,1.5890,1.0000,1.8160,0.25000
"2022-05-07 09:45:00",258450,11.870,1.5550,1.7010,1.0000,1.8040,0.25000
"2022-05-07 10:00:00",258451,11.870,1.5510,1.8400,1.0000,1.8010,0.25000
"2022-05-07 10:15:00",258452,11.880,1.5650,2.0030,1.0000,1.8150,0.25000
"2022-05-07 10:30:00",258453,11.880,1.5460,2.1840,1.0000,1.7950,0.25000
"2022-05-07 10:45:00",258454,11.880,1.5410,2.3970,1.0000,1.7900,0.25000
"2022-05-07 11:00:00",258455,11.880,1.5430,2.6310,1.0000,1.7920,0.25000
"2022-05-07 11:15:00",258456,11.880,1.5210,2.8930,1.0000,1.7710,0.25000
"2022-05-07 11:30:00",258457,11.880,1.5490,3.1750,1.0000,1.7980,0.25000
"2022-05-07 11:45:00",258458,11.880,1.5200,3.4700,1.0000,1.7700,0.25000
"2022-05-07 12:00:00",258459,11.880,1.5180,3.7850,1.0000,1.7680,0.25000
"2022-05-07 12:15:00",258460,11.880,1.5230,4.1060,1.0000,1.7730,0.25000
"2022-05-07 12:30:00",258461,11.890,1.5130,4.4210,1.0000,1.7620,0.25000
"2022-05-07 12:45:00",258462,11.890,1.5140,4.7360,1.0000,1.7630,0.25000
"2022-05-07 13:00:00",258463,11.890,1.5110,5.0550,1.0000,1.7610,0.25000
"2022-05-07 13:15:00",258464,11.890,1.5150,5.3670,1.0000,1.7650,0.25000
"2022-05-07 13:30:00",258465,11.890,1.5100,5.6780,1.0000,1.7600,0.25000
"2022-05-07 13:45:00",258466,11.890,1.5050,5.9810,1.0000,1.7550,0.25000
"2022-05-07 14:00:00",258467,11.890,1.5180,6.2500,1.0000,1.7670,0.25000
"2022-05-07 14:15:00",258468,11.890,1.5120,6.5040,1.0000,1.7610,0.25000
"2022-05-07 14:30:00",258469,11.890,1.5120,6.7230,1.0000,1.7620,0.25000
"2022-05-07 14:45:00",258470,11.900,1.5120,6.9240,1.0000,1.7620,0.25000
"2022-05-07 15:00:00",258471,11.900,1.5310,7.0940,1.0000,1.7800,0.25000
"2022-05-07 15:15:00",258472,11.900,1.5360,7.2290,1.0000,1.7860,0.25000
"2022-05-07 15:30:00",258473,11.900,1.5480,7.3060,1.0000,1.7970,0.25000
"2022-05-07 15:45:00",258474,11.900,1.5550,7.3670,1.0000,1.8050,0.25000
"2022-05-07 16:00:00",258475,11.900,1.5670,7.3680,1.0000,1.8170,0.25000
"2022-05-07 16:15:00",258476,11.900,1.5720,7.3260,1.0000,1.8220,0.25000
"2022-05-07 16:30:00",258477,11.900,1.5820,7.2660,1.0000,1.8310,0.25000
"2022-05-07 16:45:00",258478,11.900,1.5920,7.1900,1.0000,1.8420,0.25000
"2022-05-07 17:00:00",258479,11.900,1.5970,7.0820,1.0000,1.8460,0.25000
"2022-05-07 17:15:00",258480,11.900,1.6000,6.9460,1.0000,1.8490,0.25000
"2022-05-07 17:30:00",258481,11.900,1.6260,6.7910,1.0000,1.8750,0.25000
"2022-05-07 17:45:00",258482,11.900,1.6290,6.6070,1.0000,1.8780,0.25000
"2022-05-07 18:00:00",258483,11.900,1.6410,6.4070,1.0000,1.8900,0.25000
"2022-05-07 18:15:00",258484,11.900,1.6500,6.2060,1.0000,1.8990,0.25000
"2022-05-07 18:30:00",258485,11.890,1.6400,5.9950,1.0000,1.8900,0.25000
"2022-05-07 18:45:00",258486,11.890,1.6380,5.7950,1.0000,1.8880,0.25000
"2022-05-07 19:00:00",258487,11.890,1.6620,5.5870,1.0000,1.9120,0.25000
"2022-05-07 19:15:00",258488,11.890,1.6480,5.3700,1.0000,1.8970,0.25000
"2022-05-07 19:30:00",258489,11.890,1.6780,5.1500,1.0000,1.9280,0.25000
"2022-05-07 19:45:00",258490,11.890,1.6580,4.9380,1.0000,1.9080,0.25000
"2022-05-07 20:00:00",258491,11.880,1.6530,4.7350,1.0000,1.9020,0.25000
"2022-05-07 20:15:00",258492,11.880,1.6520,4.5350,1.0000,1.9020,0.25000
"2022-05-07 20:30:00",258493,11.880,1.6500,4.3260,1.0000,1.9000,0.25000
"2022-05-07 20:45:00",258494,11.880,1.6450,4.1150,1.0000,1.8950,0.25000
"2022-05-07 21:00:00",258495,11.880,1.6540,3.9140,1.0000,1.9030,0.25000
"2022-05-07 21:15:00",258496,11.880,1.6490,3.7310,1.0000,1.8990,0.25000
"2022-05-07 21:30:00",258497,11.870,1.6330,3.5520,1.0000,1.8830,0.25000
"2022-05-07 21:45:00",258498,11.870,1.6340,3.3740,1.0000,1.8840,0.25000
"2022-05-07 22:00:00",258499,11.870,1.6260,3.2080,1.0000,1.8750,0.25000
"2022-05-07 22:15:00",258500,11.870,1.6220,3.0500,1.0000,1.8720,0.25000
"2022-05-07 22:30:00",258501,11.870,1.6320,2.9030,1.0000,1.8820,0.25000
"2022-05-07 22:45:00",258502,11.870,1.6220,2.7650,1.0000,1.8710,0.25000
"2022-05-07 23:00:00",258503,11.860,1.6110,2.6320,1.0000,1.8600,0.25000
"2022-05-07 23:15:00",258504,11.860,1.6030,2.5040,1.0000,1.8530,0.25000
"2022-05-07 23:30:00",258505,11.860,1.6050,2.3730,1.0000,1.8540,0.25000
"2022-05-07 23:45:00",258506,11.860,1.6020,2.2470,1.0000,1.8520,0.25000
"2022-05-08 00:00:00",258507,11.860,1.6050,2.1330,1.0000,1.8540,0.25000
"2022-05-08 00:15:00",258508,11.860,1.5950,2.0180,1.0000,1.8450,0.25000
"2022-05-08 00:30:00",258509,11.860,1.6040,1.9160,1.0000,1.8530,0.25000
"2022-05-08 00:45:00",258510,11.850,1.5870,1.8200,1.0000,1.8370,0.25000
"2022-05-08 01:00:00",258511,11.850,1.5830,1.7270,1.0000,1.8330,0.25000
"2022-05-08 01:15:00",258512,11.850,1.5720,1.6390,1.0000,1.8220,0.25000
"2022-05-08 01:30:00",258513,11.850,1.5740,1.5500,1.0000,1.8230,0.25000
"2022-05-08 01:45:00",258514,11.850,1.5710,1.4700,1.0000,1.8200,0.25000
"2022-05-08 02:00:00",258515,11.850,1.5590,1.3910,1.0000,1.8090,0.25000
"2022-05-08 02:15:00",258516,11.850,1.5640,1.3120,1.0000,1.8130,0.25000
"2022-05-08 02:30:00",258517,11.850,1.5610,1.2430,1.0000,1.8110,0.25000
"2022-05-08 02:45:00",258518,11.850,1.5580,1.1810,1.0000,1.8070,0.25000
"2022-05-08 03:00:00",258519,11.850,1.5430,1.1190,1.0000,1.7930,0.25000
"2022-05-08 03:15:00",258520,11.850,1.5440,1.0570,1.0000,1.7940,0.25000
"2022-05-08 03:30:00",258521,11.850,1.5340,0.99800,1.0000,1.7840,0.25000
"2022-05-08 03:45:00",258522,11.850,1.5420,0.93900,1.0000,1.7920,0.25000
"2022-05-08 04:00:00",258523,11.850,1.5290,0.88300,1.0000,1.7790,0.25000
"2022-05-08 04:15:00",258524,11.850,1.5270,0.82600,1.0000,1.7770,0.25000
"2022-05-08 04:30:00",258525,11.850,1.5230,0.77000,1.0000,1.7720,0.25000
"2022-05-08 04:45:00",258526,11.850,1.5140,0.71400,1.0000,1.7640,0.25000
"2022-05-08 05:00:00",258527,11.850,1.5200,0.66300,1.0000,1.7690,0.25000
"2022-05-08 05:15:00",258528,11.850,1.5140,0.61100,1.0000,1.7630,0.25000
"2022-05-08 05:30:00",258529,11.850,1.5090,0.56200,1.0000,1.7580,0.25000
"2022-05-08 05:45:00",258530,11.840,1.5190,0.51600,1.0000,1.7680,0.25000
"2022-05-08 06:00:00",258531,11.850,1.4980,0.47300,1.0000,1.7480,0.25000
"2022-05-08 06:15:00",258532,11.850,1.5000,0.43400,1.0000,1.7500,0.25000
"2022-05-08 06:30:00",258533,11.850,1.4950,0.40200,1.0000,1.7440,0.25000
"2022-05-08 06:45:00",258534,11.840,1.4850,0.36900,1.0000,1.7350,0.25000
"2022-05-08 07:00:00",258535,11.850,1.4840,0.34700,1.0000,1.7340,0.25000
"2022-05-08 07:15:00",258536,11.840,1.4760,0.31900,1.0000,1.7260,0.25000
"2022-05-08 07:30:00",258537,11.840,1.4790,0.29300,1.0000,1.7280,0.25000
"2022-05-08 07:45:00",258538,11.850,1.4640,0.28100,1.0000,1.7140,0.25000
"2022-05-08 08:00:00",258539,11.840,1.4710,0.28100,1.0000,1.7200,0.25000
"2022-05-08 08:15:00",258540,11.840,1.4650,0.28900,1.0000,1.7150,0.25000
"2022-05-08 08:30:00",258541,11.840,1.4580,0.31200,1.0000,1.7070,0.25000
"2022-05-08 08:45:00",258542,11.840,1.4730,0.35600,1.0000,1.7220,0.25000
"2022-05-08 09:00:00",258543,11.840,1.4680,0.42500,1.0000,1.7180,0.25000
"2022-05-08 09:15:00",258544,11.840,1.4670,0.52200,1.0000,1.7170,0.25000
"2022-05-08 09:30:00",258545,11.840,1.4560,0.63500,1.0000,1.7060,0.25000
"2022-05-08 09:45:00",258546,11.850,1.4700,0.76800,1.0000,1.7200,0.25000
"2022-05-08 10:00:00",258547,11.850,1.4590,0.91200,1.0000,1.7080,0.25000
"2022-05-08 10:15:00",258548,11.850,1.4660,1.0780,1.0000,1.7160,0.25000
"2022-05-08 10:30:00",258549,11.850,1.4560,1.2730,1.0000,1.7060,0.25000
"2022-05-08 10:45:00",258550,11.860,1.4510,1.4540,1.0000,1.7010,0.25000
"2022-05-08 11:00:00",258551,11.850,1.4520,1.6250,1.0000,1.7020,0.25000
"2022-05-08 11:15:00",258552,11.850,1.4500,1.8210,1.0000,1.7000,0.25000
"2022-05-08 11:30:00",258553,11.850,1.4540,2.0160,1.0000,1.7040,0.25000
"2022-05-08 11:45:00",258554,11.850,1.4500,2.2880,1.0000,1.7000,0.25000
"2022-05-08 12:00:00",258555,11.860,1.4420,2.5850,1.0000,1.6910,0.25000
"2022-05-08 12:15:00",258556,11.850,1.4380,2.8700,1.0000,1.6870,0.25000
"2022-05-08 12:30:00",258557,11.850,1.4380,3.1970,1.0000,1.6880,0.25000
"2022-05-08 12:45:00",258558,11.850,1.4410,3.4720,1.0000,1.6900,0.25000
"2022-05-08 13:00:00",258559,11.850,1.4530,3.7210,1.0000,1.7030,0.25000
"2022-05-08 13:15:00",258560,11.850,1.4320,3.9990,1.0000,1.6820,0.25000
"2022-05-08 13:30:00",258561,11.850,1.4390,4.2610,1.0000,1.6890,0.25000
"2022-05-08 13:45:00",258562,11.850,1.4340,4.5370,1.0000,1.6840,0.25000
"2022-05-08 14:00:00",258563,11.850,1.4240,4.7910,1.0000,1.6740,0.25000
"2022-05-08 14:15:00",258564,11.850,1.4330,4.9640,1.0000,1.6820,0.25000
"2022-05-08 14:30:00",258565,11.860,1.4240,5.0910,1.0000,1.6730,0.25000
"2022-05-08 14:45:00",258566,11.850,1.4210,5.0980,1.0000,1.6710,0.25000
"2022-05-08 15:00:00",258567,11.850,1.4240,4.9810,1.0000,1.6740,0.25000
"2022-05-08 15:15:00",258568,11.850,1.4200,4.8720,1.0000,1.6700,0.25000
"2022-05-08 15:30:00",258569,11.850,1.4290,4.7650,1.0000,1.6780,0.25000
"2022-05-08 15:45:00",258570,11.840,1.4240,4.6570,1.0000,1.6730,0.25000
"2022-05-08 16:00:00",258571,11.850,1.4190,4.5810,1.0000,1.6690,0.25000
"2022-05-08 16:15:00",258572,11.850,1.4300,4.4970,1.0000,1.6800,0.25000
"2022-05-08 16:30:00",258573,11.850,1.4260,4.3240,1.0000,1.6760,0.25000
"2022-05-08 16:45:00",258574,11.840,1.4300,4.1260,1.0000,1.6800,0.25000
"2022-05-08 17:00:00",258575,11.840,1.4250,3.9330,1.0000,1.6750,0.25000
"2022-05-08 17:15:00",258576,11.830,1.4240,3.7060,1.0000,1.6730,0.25000
"2022-05-08 17:30:00",258577,11.830,1.4220,3.5640,1.0000,1.6720,0.25000
"2022-05-08 17:45:00",258578,11.830,1.4310,3.3860,1.0000,1.6800,0.25000
"2022-05-08 18:00:00",258579,11.830,1.4230,3.0920,1.0000,1.6720,0.25000
"2022-05-08 18:15:00",258580,11.830,1.4150,2.9230,1.0000,1.6650,0.25000
"2022-05-08 18:30:00",258581,11.830,1.4250,2.7340,1.0000,1.6750,0.25000
"2022-05-08 18:45:00",258582,11.830,1.4180,2.4850,1.0000,1.6670,0.25000
"2022-05-08 19:00:00",258583,11.830,1.4260,2.2940,1.0000,1.6750,0.25000
"2022-05-08 19:15:00",258584,11.830,1.4230,2.1200,1.0000,1.6730,0.25000
"2022-05-08 19:30:00",258585,11.830,1.4200,1.9370,1.0000,1.6700,0.25000
"2022-05-08 19:45:00",258586,11.830,1.4060,1.7380,1.0000,1.6560,0.25000
"2022-05-08 20:00:00",258587,11.830,1.3980,1.5390,1.0000,1.6480,0.25000
"2022-05-08 20:15:00",258588,11.830,1.4100,1.3820,1.0000,1.6600,0.25000
"2022-05-08 20:30:00",258589,11.830,1.3940,1.2370,1.0000,1.6440,0.25000
"2022-05-08 20:45:00",258590,11.830,1.3940,1.0710,1.0000,1.6440,0.25000
"2022-05-08 21:00:00",258591,11.820,1.3960,0.91500,1.0000,1.6460,0.25000
"2022-05-08 21:15:00",258592,11.820,1.3930,0.79300,1.0000,1.6430,0.25000
"2022-05-08 21:30:00",258593,11.820,1.3930,0.67800,1.0000,1.6430,0.25000
"2022-05-08 21:45:00",258594,11.820,1.3850,0.56500,1.0000,1.6340,0.25000
"2022-05-08 22:00:00",258595,11.820,1.3830,0.44800,1.0000,1.6330,0.25000
"2022-05-08 22:15:00",258596,11.820,1.3800,0.33900,1.0000,1.6290,0.25000
"2022-05-08 22:30:00",258597,11.820,1.3850,0.24100,1.0000,1.6350,0.25000
"2022-05-08 22:45:00",258598,11.820,1.3730,0.14800,1.0000,1.6220,0.25000
"2022-05-08 23:00:00",258599,11.820,1.3840,0.067000,1.0000,1.6340,0.25000
"2022-05-08 23:15:00",258600,11.820,1.3700,-0.0010000,1.0000,1.6200,0.25000
"2022-05-08 23:30:00",258601,11.820,1.3640,-0.046000,1.0000,1.6140,0.25000
"2022-05-08 23:45:00",258602,11.810,1.3570,-0.048000,1.0000,1.6070,0.25000
"2022-05-09 00:00:00",258603,11.820,1.3520,-0.048000,1.0000,1.6020,0.25000
"2022-05-09 00:15:00",258604,11.810,1.3510,-0.047000,1.0000,1.6010,0.25000
"2022-05-09 00:30:00",258605,11.810,1.3490,-0.047000,1.0000,1.5980,0.25000
"2022-05-09 00:45:00",258606,11.810,1.3470,-0.047000,1.0000,1.5970,0.25000
"2022-05-09 01:00:00",258607,11.810,1.3400,-0.046000,1.0000,1.5900,0.25000
"2022-05-09 01:15:00",258608,11.810,1.3360,-0.046000,1.0000,1.5860,0.25000
"2022-05-09 01:30:00",258609,11.810,1.3270,-0.046000,1.0000,1.5770,0.25000
"2022-05-09 01:45:00",258610,11.810,1.3290,-0.046000,1.0000,1.5780,0.25000
"2022-05-09 02:00:00",258611,11.810,1.3230,-0.046000,1.0000,1.5730,0.25000
"2022-05-09 02:15:00",258612,11.810,1.3220,-0.045000,1.0000,1.5710,0.25000
"2022-05-09 02:30:00",258613,11.810,1.3160,-0.045000,1.0000,1.5650,0.25000
"2022-05-09 02:45:00",258614,11.810,1.3110,-0.045000,1.0000,1.5610,0.25000
"2022-05-09 03:00:00",258615,11.810,1.3040,-0.045000,1.0000,1.5540,0.25000
"2022-05-09 03:15:00",258616,11.800,1.3080,-0.044000,1.0000,1.5580,0.25000
"2022-05-09 03:30:00",258617,11.810,1.2980,-0.044000,1.0000,1.5470,0.25000
"2022-05-09 03:45:00",258618,11.800,1.2980,-0.044000,1.0000,1.5470,0.25000
"2022-05-09 04:00:00",258619,11.800,1.2970,-0.044000,1.0000,1.5470,0.25000
"2022-05-09 04:15:00",258620,11.800,1.2900,-0.044000,1.0000,1.5400,0.25000
"2022-05-09 04:30:00",258621,11.800,1.2900,-0.044000,1.0000,1.5400,0.25000
"2022-05-09 04:45:00",258622,11.800,1.2890,-0.044000,1.0000,1.5380,0.25000
"2022-05-09 05:00:00",258623,11.800,1.2800,-0.044000,1.0000,1.5290,0.25000
"2022-05-09 05:15:00",258624,11.800,1.2770,-0.044000,1.0000,1.5270,0.25000
"2022-05-09 05:30:00",258625,11.800,1.2770,-0.044000,1.0000,1.5270,0.25000
"2022-05-09 05:45:00",258626,11.800,1.2730,-0.044000,1.0000,1.5230,0.25000
"2022-05-09 06:00:00",258627,11.800,1.2650,-0.044000,1.0000,1.5140,0.25000
"2022-05-09 06:15:00",258628,11.800,1.2650,-0.044000,1.0000,1.5150,0.25000
"2022-05-09 06:30:00",258629,11.790,1.2600,-0.044000,1.0000,1.5100,0.25000
"2022-05-09 06:45:00",258630,11.790,1.2570,-0.044000,1.0000,1.5070,0.25000
"2022-05-09 07:00:00",258631,11.790,1.2520,-0.044000,1.0000,1.5010,0.25000
"2022-05-09 07:15:00",258632,11.790,1.2510,-0.043000,1.0000,1.5010,0.25000
"2022-05-09 07:30:00",258633,11.790,1.2530,-0.043000,1.0000,1.5030,0.25000
"2022-05-09 07:45:00",258634,11.790,1.2450,-0.043000,1.0000,1.4950,0.25000
"2022-05-09 08:00:00",258635,11.790,1.2490,-0.043000,1.0000,1.4990,0.25000
"2022-05-09 08:15:00",258636,11.800,1.2470,-0.043000,1.0000,1.4970,0.25000
"2022-05-09 08:30:00",258637,11.800,1.2530,-0.043000,1.0000,1.5020,0.25000
"2022-05-09 08:45:00",258638,11.800,1.2610,-0.042000,1.0000,1.5100,0.25000
"2022-05-09 09:00:00",258639,11.800,1.2680,-0.041000,1.0000,1.5170,0.25000
"2022-05-09 09:15:00",258640,11.800,1.2710,-0.036000,1.0000,1.5210,0.25000
"2022-05-09 09:30:00",258641,11.810,1.2760,-0.028000,1.0000,1.5260,0.25000
"2022-05-09 09:45:00",258642,11.800,1.2860,-0.0050000,1.0000,1.5360,0.25000
"2022-05-09 10:00:00",258643,11.810,1.2950,0.026000,1.0000,1.5450,0.25000
"2022-05-09 10:15:00",258644,11.810,1.3100,0.072000,1.0000,1.5600,0.25000
"2022-05-09 10:30:00",258645,11.810,1.3190,0.11600,1.0000,1.5690,0.25000
"2022-05-09 10:45:00",258646,11.820,1.3260,0.18800,1.0000,1.5760,0.25000
"2022-05-09 11:00:00",258647,11.820,1.3470,0.24800,1.0000,1.5970,0.25000
"2022-05-09 11:15:00",258648,11.820,1.3590,0.29400,1.0000,1.6080,0.25000
"2022-05-09 11:30:00",258649,11.820,1.3670,0.40900,1.0000,1.6170,0.25000
"2022-05-09 11:45:00",258650,11.820,1.3930,0.55300,1.0000,1.6420,0.25000
"2022-05-09 12:00:00",258651,11.820,1.3920,0.72900,1.0000,1.6420,0.25000
"2022-05-09 12:15:00",258652,11.820,1.4070,0.93600,1.0000,1.6570,0.25000
"2022-05-09 12:30:00",258653,11.830,1.4060,1.2330,1.0000,1.6560,0.25000
"2022-05-09 12:45:00",258654,11.830,1.3980,1.4330,1.0000,1.6480,0.25000
"2022-05-09 13:00:00",258655,11.830,1.4000,1.6070,1.0000,1.6490,0.25000
"2022-05-09 13:15:00",258656,11.830,1.3940,1.6790,1.0000,1.6430,0.25000
"2022-05-09 13:30:00",258657,11.830,1.3910,1.7930,1.0000,1.6410,0.25000
"2022-05-09 13:45:00",258658,11.830,1.3890,1.9770,1.0000,1.6390,0.25000
"2022-05-09 14:00:00",258659,11.830,1.3840,2.1720,1.0000,1.6330,0.25000
"2022-05-09 14:15:00",258660,11.830,1.3700,2.2560,1.0000,1.6200,0.25000
"2022-05-09 14:30:00",258661,11.830,1.3650,2.3990,1.0000,1.6150,0.25000
"2022-05-09 14:45:00",258662,11.830,1.3570,2.5980,1.0000,1.6070,0.25000
"2022-05-09 15:00:00",258663,11.830,1.3520,2.6860,1.0000,1.6010,0.25000
"2022-05-09 15:15:00",258664,11.830,1.3460,2.6850,1.0000,1.5950,0.25000
"2022-05-09 15:30:00",258665,11.830,1.3360,2.7380,1.0000,1.5850,0.25000
"2022-05-09 15:45:00",258666,11.830,1.3290,2.8800,1.0000,1.5790,0.25000
"2022-05-09 16:00:00",258667,11.830,1.3210,2.8890,1.0000,1.5700,0.25000
"2022-05-09 16:15:00",258668,11.830,1.3220,2.8970,1.0000,1.5720,0.25000
"2022-05-09 16:30:00",258669,11.830,1.3130,2.8300,1.0000,1.5630,0.25000
"2022-05-09 16:45:00",258670,11.830,1.3070,2.7450,1.0000,1.5570,0.25000
"2022-05-09 17:00:00",258671,11.830,1.3010,2.6890,1.0000,1.5500,0.25000
"2022-05-09 17:15:00",258672,11.830,1.3080,2.4710,1.0000,1.5580,0.25000
"2022-05-09 17:30:00",258673,11.830,1.3040,2.2410,1.0000,1.5540,0.25000
"2022-05-09 17:45:00",258674,11.830,1.3130,2.0840,1.0000,1.5620,0.25000
"2022-05-09 18:00:00",258675,11.830,1.2960,1.9910,1.0000,1.5450,0.25000
"2022-05-09 18:15:00",258676,11.830,1.2990,1.9230,1.0000,1.5480,0.25000
"2022-05-09 18:30:00",258677,11.820,1.2960,1.8550,1.0000,1.5450,0.25000
"2022-05-09 18:45:00",258678,11.820,1.2960,1.7650,1.0000,1.5460,0.25000
"2022-05-09 19:00:00",258679,11.830,1.2920,1.6370,1.0000,1.5420,0.25000
