Serial_number:,,,,
2052075,,,,
Project ID:,,,,
,,,,
Location:,,,,
BugCamp_Baro,,,,
LEVEL,,,,
UNIT: kPa,,,,
TEMPERATURE,,,,
UNIT: °C,,,,
Date,Time (UTC),ms,LEVEL,TEMPERATURE
12/19/2022,6:00:00 AM,0,73.8106,-5.535
12/19/2022,6:30:00 AM,0,73.8139,-5.882
12/19/2022,7:00:00 AM,0,73.8465,-6.193
12/19/2022,7:30:00 AM,0,73.881,-6.492
12/19/2022,8:00:00 AM,0,73.8842,-6.798
12/19/2022,8:30:00 AM,0,73.8756,-7.107
12/19/2022,9:00:00 AM,0,73.8832,-7.418
12/19/2022,9:30:00 AM,0,73.9033,-7.719
12/19/2022,10:00:00 AM,0,73.9265,-8.019
12/19/2022,10:30:00 AM,0,73.9398,-8.303
12/19/2022,11:00:00 AM,0,73.946,-8.556
12/19/2022,11:30:00 AM,0,73.9462,-8.803
12/19/2022,12:00:00 PM,0,73.9567,-9.039
12/19/2022,12:30:00 PM,0,73.9627,-9.28
12/19/2022,1:00:00 PM,0,73.9779,-9.52
12/19/2022,1:30:00 PM,0,73.9892,-9.744
12/19/2022,2:00:00 PM,0,74.0056,-9.954
12/19/2022,2:30:00 PM,0,74.0176,-10.137
12/19/2022,3:00:00 PM,0,74.0346,-10.296
12/19/2022,3:30:00 PM,0,74.0632,-10.438
12/19/2022,4:00:00 PM,0,74.093,-10.564
12/19/2022,4:30:00 PM,0,74.1198,-10.627
12/19/2022,5:00:00 PM,0,74.1376,-10.567
12/19/2022,5:30:00 PM,0,74.1706,-10.344
12/19/2022,6:00:00 PM,0,74.2003,-9.924
12/19/2022,6:30:00 PM,0,74.213,-9.29
12/19/2022,7:00:00 PM,0,74.2279,-8.39
12/19/2022,7:30:00 PM,0,74.2253,-7.391
12/19/2022,8:00:00 PM,0,74.2089,-6.389
12/19/2022,8:30:00 PM,0,74.1895,-5.515
12/19/2022,9:00:00 PM,0,74.2125,-4.841
12/19/2022,9:30:00 PM,0,74.1861,-4.292
12/19/2022,10:00:00 PM,0,74.1787,-3.834
12/19/2022,10:30:00 PM,0,74.1931,-3.399
12/19/2022,11:00:00 PM,0,74.2196,-3.041
12/19/2022,11:30:00 PM,0,74.2464,-2.81
12/19/2022,12:00:00 AM,0,74.2665,-2.72
12/20/2022,12:30:00 AM,0,74.2787,-2.736
12/20/2022,1:00:00 AM,0,74.2706,-2.81
12/20/2022,1:30:00 AM,0,74.2644,-2.915
12/20/2022,2:00:00 AM,0,74.2856,-3.038
12/20/2022,2:30:00 AM,0,74.2994,-3.167
12/20/2022,3:00:00 AM,0,74.3188,-3.305
12/20/2022,3:30:00 AM,0,74.3429,-3.469
12/20/2022,4:00:00 AM,0,74.3335,-3.655
12/20/2022,4:30:00 AM,0,74.3474,-3.853
12/20/2022,5:00:00 AM,0,74.3679,-4.047
12/20/2022,5:30:00 AM,0,74.379,-4.223
12/20/2022,6:00:00 AM,0,74.3917,-4.377
12/20/2022,6:30:00 AM,0,74.4063,-4.524
12/20/2022,7:00:00 AM,0,74.4003,-4.647
12/20/2022,7:30:00 AM,0,74.3971,-4.767
12/20/2022,8:00:00 AM,0,74.3698,-4.88
12/20/2022,8:30:00 AM,0,74.355,-4.979
12/20/2022,9:00:00 AM,0,74.3601,-5.081
12/20/2022,9:30:00 AM,0,74.3783,-5.172
12/20/2022,10:00:00 AM,0,74.383,-5.26
12/20/2022,10:30:00 AM,0,74.3909,-5.332
12/20/2022,11:00:00 AM,0,74.353,-5.384
12/20/2022,11:30:00 AM,0,74.3477,-5.398
12/20/2022,12:00:00 PM,0,74.3335,-5.408
12/20/2022,12:30:00 PM,0,74.3484,-5.436
12/20/2022,1:00:00 PM,0,74.3226,-5.489
12/20/2022,1:30:00 PM,0,74.2988,-5.543
12/20/2022,2:00:00 PM,0,74.3205,-5.581
12/20/2022,2:30:00 PM,0,74.338,-5.61
12/20/2022,3:00:00 PM,0,74.3527,-5.631
12/20/2022,3:30:00 PM,0,74.3564,-5.64
12/20/2022,4:00:00 PM,0,74.3631,-5.641
12/20/2022,4:30:00 PM,0,74.3816,-5.63
12/20/2022,5:00:00 PM,0,74.4308,-5.586
12/20/2022,5:30:00 PM,0,74.4757,-5.5
12/20/2022,6:00:00 PM,0,74.474,-5.363
12/20/2022,6:30:00 PM,0,74.4629,-5.076
12/20/2022,7:00:00 PM,0,74.4746,-4.639
12/20/2022,7:30:00 PM,0,74.4694,-4.168
12/20/2022,8:00:00 PM,0,74.4611,-3.784
12/20/2022,8:30:00 PM,0,74.4441,-3.443
12/20/2022,9:00:00 PM,0,74.4352,-3.159
12/20/2022,9:30:00 PM,0,74.4156,-2.917
12/20/2022,10:00:00 PM,0,74.4246,-2.679
12/20/2022,10:30:00 PM,0,74.4257,-2.484
12/20/2022,11:00:00 PM,0,74.4111,-2.332
12/20/2022,11:30:00 PM,0,74.4115,-2.221
12/20/2022,12:00:00 AM,0,74.4072,-2.12
12/21/2022,12:30:00 AM,0,74.4062,-2.044
12/21/2022,1:00:00 AM,0,74.4075,-2.025
12/21/2022,1:30:00 AM,0,74.405,-2.071
12/21/2022,2:00:00 AM,0,74.4138,-2.168
12/21/2022,2:30:00 AM,0,74.4221,-2.307
12/21/2022,3:00:00 AM,0,74.4231,-2.466
12/21/2022,3:30:00 AM,0,74.4309,-2.65
12/21/2022,4:00:00 AM,0,74.4379,-2.834
12/21/2022,4:30:00 AM,0,74.4342,-3.028
12/21/2022,5:00:00 AM,0,74.4463,-3.241
12/21/2022,5:30:00 AM,0,74.4625,-3.487
12/21/2022,6:00:00 AM,0,74.4544,-3.757
12/21/2022,6:30:00 AM,0,74.4582,-4.048
12/21/2022,7:00:00 AM,0,74.4605,-4.337
12/21/2022,7:30:00 AM,0,74.4535,-4.625
12/21/2022,8:00:00 AM,0,74.4357,-4.921
12/21/2022,8:30:00 AM,0,74.4225,-5.205
12/21/2022,9:00:00 AM,0,74.4012,-5.474
12/21/2022,9:30:00 AM,0,74.37,-5.741
12/21/2022,10:00:00 AM,0,74.3933,-6.003
12/21/2022,10:30:00 AM,0,74.4137,-6.26
12/21/2022,11:00:00 AM,0,74.4072,-6.517
12/21/2022,11:30:00 AM,0,74.3741,-6.748
12/21/2022,12:00:00 PM,0,74.3543,-6.959
12/21/2022,12:30:00 PM,0,74.3566,-7.154
12/21/2022,1:00:00 PM,0,74.3523,-7.338
12/21/2022,1:30:00 PM,0,74.339,-7.505
12/21/2022,2:00:00 PM,0,74.3265,-7.665
12/21/2022,2:30:00 PM,0,74.3234,-7.833
12/21/2022,3:00:00 PM,0,74.3298,-7.994
12/21/2022,3:30:00 PM,0,74.3324,-8.147
12/21/2022,4:00:00 PM,0,74.3508,-8.282
12/21/2022,4:30:00 PM,0,74.3769,-8.37
12/21/2022,5:00:00 PM,0,74.37,-8.356
12/21/2022,5:30:00 PM,0,74.3601,-8.198
12/21/2022,6:00:00 PM,0,74.3721,-7.851
12/21/2022,6:30:00 PM,0,74.38,-7.31
12/21/2022,7:00:00 PM,0,74.36,-6.325
12/21/2022,7:30:00 PM,0,74.3367,-5.092
12/21/2022,8:00:00 PM,0,74.2826,-3.912
12/21/2022,8:30:00 PM,0,74.2851,-2.906
12/21/2022,9:00:00 PM,0,74.2827,-2.042
12/21/2022,9:30:00 PM,0,74.262,-1.22
12/21/2022,10:00:00 PM,0,74.2589,-0.566
12/21/2022,10:30:00 PM,0,74.2773,-0.149
12/21/2022,11:00:00 PM,0,74.266,0.116
12/21/2022,11:30:00 PM,0,74.2755,0.315
12/21/2022,12:00:00 AM,0,74.301,0.371
12/22/2022,12:30:00 AM,0,74.2856,0.31
12/22/2022,1:00:00 AM,0,74.2684,0.152
12/22/2022,1:30:00 AM,0,74.2727,-0.091
12/22/2022,2:00:00 AM,0,74.2627,-0.369
12/22/2022,2:30:00 AM,0,74.2559,-0.662
12/22/2022,3:00:00 AM,0,74.2368,-0.961
12/22/2022,3:30:00 AM,0,74.239,-1.269
12/22/2022,4:00:00 AM,0,74.2142,-1.588
12/22/2022,4:30:00 AM,0,74.2101,-1.877
12/22/2022,5:00:00 AM,0,74.2163,-2.164
12/22/2022,5:30:00 AM,0,74.2181,-2.433
12/22/2022,6:00:00 AM,0,74.2357,-2.695
12/22/2022,6:30:00 AM,0,74.2225,-2.964
12/22/2022,7:00:00 AM,0,74.2027,-3.212
12/22/2022,7:30:00 AM,0,74.2163,-3.449
12/22/2022,8:00:00 AM,0,74.1889,-3.671
12/22/2022,8:30:00 AM,0,74.1409,-3.878
12/22/2022,9:00:00 AM,0,74.1426,-4.076
12/22/2022,9:30:00 AM,0,74.1273,-4.274
12/22/2022,10:00:00 AM,0,74.1415,-4.441
12/22/2022,10:30:00 AM,0,74.1423,-4.614
12/22/2022,11:00:00 AM,0,74.1364,-4.794
12/22/2022,11:30:00 AM,0,74.1351,-4.972
12/22/2022,12:00:00 PM,0,74.1076,-5.15
12/22/2022,12:30:00 PM,0,74.1217,-5.315
12/22/2022,1:00:00 PM,0,74.1205,-5.478
12/22/2022,1:30:00 PM,0,74.1258,-5.63
12/22/2022,2:00:00 PM,0,74.1111,-5.762
12/22/2022,2:30:00 PM,0,74.1281,-5.869
12/22/2022,3:00:00 PM,0,74.1453,-5.952
12/22/2022,3:30:00 PM,0,74.1301,-6.018
12/22/2022,4:00:00 PM,0,74.1434,-6.049
12/22/2022,4:30:00 PM,0,74.1462,-6.04
12/22/2022,5:00:00 PM,0,74.158,-5.96
12/22/2022,5:30:00 PM,0,74.1727,-5.793
12/22/2022,6:00:00 PM,0,74.1933,-5.516
12/22/2022,6:30:00 PM,0,74.1863,-5.094
12/22/2022,7:00:00 PM,0,74.1853,-4.527
12/22/2022,7:30:00 PM,0,74.1295,-3.842
12/22/2022,8:00:00 PM,0,74.1372,-3.129
12/22/2022,8:30:00 PM,0,74.1114,-2.516
12/22/2022,9:00:00 PM,0,74.1166,-2.012
12/22/2022,9:30:00 PM,0,74.1161,-1.552
12/22/2022,10:00:00 PM,0,74.1199,-1.131
12/22/2022,10:30:00 PM,0,74.1134,-0.794
12/22/2022,11:00:00 PM,0,74.0818,-0.548
12/22/2022,11:30:00 PM,0,74.067,-0.352
12/22/2022,12:00:00 AM,0,74.0729,-0.19
12/23/2022,12:30:00 AM,0,74.0819,-0.123
12/23/2022,1:00:00 AM,0,74.0868,-0.152
12/23/2022,1:30:00 AM,0,74.1217,-0.26
12/23/2022,2:00:00 AM,0,74.1425,-0.426
12/23/2022,2:30:00 AM,0,74.1926,-0.617
12/23/2022,3:00:00 AM,0,74.1913,-0.819
12/23/2022,3:30:00 AM,0,74.1865,-1.022
12/23/2022,4:00:00 AM,0,74.2123,-1.199
12/23/2022,4:30:00 AM,0,74.1643,-1.372
12/23/2022,5:00:00 AM,0,74.1726,-1.532
12/23/2022,5:30:00 AM,0,74.1636,-1.679
12/23/2022,6:00:00 AM,0,74.1711,-1.806
12/23/2022,6:30:00 AM,0,74.1708,-1.931
12/23/2022,7:00:00 AM,0,74.194,-2.045
12/23/2022,7:30:00 AM,0,74.2074,-2.151
12/23/2022,8:00:00 AM,0,74.1643,-2.205
12/23/2022,8:30:00 AM,0,74.1588,-2.2
12/23/2022,9:00:00 AM,0,74.1944,-2.166
12/23/2022,9:30:00 AM,0,74.1737,-2.131
12/23/2022,10:00:00 AM,0,74.1848,-2.104
12/23/2022,10:30:00 AM,0,74.2336,-2.09
12/23/2022,11:00:00 AM,0,74.241,-2.084
12/23/2022,11:30:00 AM,0,74.2309,-2.091
12/23/2022,12:00:00 PM,0,74.1937,-2.124
12/23/2022,12:30:00 PM,0,74.1907,-2.181
12/23/2022,1:00:00 PM,0,74.1953,-2.263
12/23/2022,1:30:00 PM,0,74.241,-2.382
12/23/2022,2:00:00 PM,0,74.2705,-2.533
12/23/2022,2:30:00 PM,0,74.2876,-2.702
12/23/2022,3:00:00 PM,0,74.2946,-2.874
12/23/2022,3:30:00 PM,0,74.2958,-3.041
12/23/2022,4:00:00 PM,0,74.3048,-3.213
12/23/2022,4:30:00 PM,0,74.3506,-3.347
12/23/2022,5:00:00 PM,0,74.3671,-3.381
12/23/2022,5:30:00 PM,0,74.3803,-3.297
12/23/2022,6:00:00 PM,0,74.3846,-3.044
12/23/2022,6:30:00 PM,0,74.3836,-2.616
12/23/2022,7:00:00 PM,0,74.4056,-2
12/23/2022,7:30:00 PM,0,74.4076,-1.172
12/23/2022,8:00:00 PM,0,74.384,-0.353
12/23/2022,8:30:00 PM,0,74.3856,0.249
12/23/2022,9:00:00 PM,0,74.3839,0.723
12/23/2022,9:30:00 PM,0,74.3588,1.197
12/23/2022,10:00:00 PM,0,74.3566,1.635
12/23/2022,10:30:00 PM,0,74.3798,1.97
12/23/2022,11:00:00 PM,0,74.401,2.167
12/23/2022,11:30:00 PM,0,74.412,2.304
12/23/2022,12:00:00 AM,0,74.4574,2.348
12/24/2022,12:30:00 AM,0,74.4628,2.263
12/24/2022,1:00:00 AM,0,74.4768,2.105
12/24/2022,1:30:00 AM,0,74.4949,1.874
12/24/2022,2:00:00 AM,0,74.5511,1.586
12/24/2022,2:30:00 AM,0,74.5846,1.294
12/24/2022,3:00:00 AM,0,74.6029,0.975
12/24/2022,3:30:00 AM,0,74.6365,0.663
12/24/2022,4:00:00 AM,0,74.6494,0.357
12/24/2022,4:30:00 AM,0,74.6713,0.052
12/24/2022,5:00:00 AM,0,74.6693,-0.246
12/24/2022,5:30:00 AM,0,74.6783,-0.547
12/24/2022,6:00:00 AM,0,74.7021,-0.834
12/24/2022,6:30:00 AM,0,74.706,-1.118
12/24/2022,7:00:00 AM,0,74.7078,-1.39
12/24/2022,7:30:00 AM,0,74.7184,-1.654
12/24/2022,8:00:00 AM,0,74.7253,-1.914
12/24/2022,8:30:00 AM,0,74.7282,-2.148
12/24/2022,9:00:00 AM,0,74.7218,-2.365
12/24/2022,9:30:00 AM,0,74.7252,-2.573
12/24/2022,10:00:00 AM,0,74.7525,-2.76
12/24/2022,10:30:00 AM,0,74.7767,-2.936
12/24/2022,11:00:00 AM,0,74.789,-3.091
12/24/2022,11:30:00 AM,0,74.7824,-3.234
12/24/2022,12:00:00 PM,0,74.7929,-3.369
12/24/2022,12:30:00 PM,0,74.8016,-3.503
12/24/2022,1:00:00 PM,0,74.7955,-3.636
12/24/2022,1:30:00 PM,0,74.8282,-3.774
12/24/2022,2:00:00 PM,0,74.8148,-3.897
12/24/2022,2:30:00 PM,0,74.8572,-4.014
12/24/2022,3:00:00 PM,0,74.8838,-4.132
12/24/2022,3:30:00 PM,0,74.9215,-4.247
12/24/2022,4:00:00 PM,0,74.9361,-4.355
12/24/2022,4:30:00 PM,0,74.9685,-4.43
12/24/2022,5:00:00 PM,0,74.9648,-4.411
12/24/2022,5:30:00 PM,0,74.9973,-4.255
12/24/2022,6:00:00 PM,0,75.0135,-3.91
12/24/2022,6:30:00 PM,0,75.0111,-3.382
12/24/2022,7:00:00 PM,0,75.0248,-2.594
12/24/2022,7:30:00 PM,0,75.0193,-1.551
12/24/2022,8:00:00 PM,0,75.0193,-0.456
12/24/2022,8:30:00 PM,0,74.9908,0.44
12/24/2022,9:00:00 PM,0,74.9694,1.23
12/24/2022,9:30:00 PM,0,74.942,1.967
12/24/2022,10:00:00 PM,0,74.9307,2.487
12/24/2022,10:30:00 PM,0,74.9323,2.882
12/24/2022,11:00:00 PM,0,74.946,3.171
12/24/2022,11:30:00 PM,0,74.9661,3.346
12/24/2022,12:00:00 AM,0,74.9772,3.386
12/25/2022,12:30:00 AM,0,74.9919,3.295
12/25/2022,1:00:00 AM,0,75.0069,3.111
12/25/2022,1:30:00 AM,0,75.0047,2.836
12/25/2022,2:00:00 AM,0,75.0096,2.524
12/25/2022,2:30:00 AM,0,74.9982,2.171
12/25/2022,3:00:00 AM,0,74.9976,1.831
12/25/2022,3:30:00 AM,0,74.988,1.502
12/25/2022,4:00:00 AM,0,74.9976,1.199
12/25/2022,4:30:00 AM,0,75.0064,0.904
12/25/2022,5:00:00 AM,0,75.024,0.664
12/25/2022,5:30:00 AM,0,75.0441,0.437
12/25/2022,6:00:00 AM,0,75.0432,0.208
12/25/2022,6:30:00 AM,0,75.0351,-0.006
12/25/2022,7:00:00 AM,0,75.0419,-0.206
12/25/2022,7:30:00 AM,0,75.0449,-0.4
12/25/2022,8:00:00 AM,0,75.0346,-0.576
12/25/2022,8:30:00 AM,0,75.0332,-0.724
12/25/2022,9:00:00 AM,0,75.0037,-0.884
12/25/2022,9:30:00 AM,0,74.998,-1.031
12/25/2022,10:00:00 AM,0,75.0237,-1.157
12/25/2022,10:30:00 AM,0,75.0143,-1.271
12/25/2022,11:00:00 AM,0,75.006,-1.372
12/25/2022,11:30:00 AM,0,74.9863,-1.476
12/25/2022,12:00:00 PM,0,74.9622,-1.586
12/25/2022,12:30:00 PM,0,74.9348,-1.699
12/25/2022,1:00:00 PM,0,74.9114,-1.808
12/25/2022,1:30:00 PM,0,74.901,-1.916
12/25/2022,2:00:00 PM,0,74.9157,-2.008
12/25/2022,2:30:00 PM,0,74.9117,-2.093
12/25/2022,3:00:00 PM,0,74.9259,-2.167
12/25/2022,3:30:00 PM,0,74.9334,-2.243
12/25/2022,4:00:00 PM,0,74.9507,-2.315
12/25/2022,4:30:00 PM,0,74.979,-2.367
12/25/2022,5:00:00 PM,0,74.9972,-2.351
12/25/2022,5:30:00 PM,0,75.0069,-2.213
12/25/2022,6:00:00 PM,0,75.0258,-1.902
12/25/2022,6:30:00 PM,0,75.0162,-1.429
12/25/2022,7:00:00 PM,0,74.9799,-0.708
12/25/2022,7:30:00 PM,0,74.9513,0.307
12/25/2022,8:00:00 PM,0,74.9176,1.27
12/25/2022,8:30:00 PM,0,74.9113,2.032
12/25/2022,9:00:00 PM,0,74.9007,2.609
12/25/2022,9:30:00 PM,0,74.9348,3.078
12/25/2022,10:00:00 PM,0,74.9477,3.365
12/25/2022,10:30:00 PM,0,74.9438,3.591
12/25/2022,11:00:00 PM,0,74.9339,3.792
12/25/2022,11:30:00 PM,0,74.9098,3.948
12/25/2022,12:00:00 AM,0,74.888,3.975
12/26/2022,12:30:00 AM,0,74.8941,3.874
12/26/2022,1:00:00 AM,0,74.9253,3.686
12/26/2022,1:30:00 AM,0,74.9066,3.423
12/26/2022,2:00:00 AM,0,74.8051,3.09
12/26/2022,2:30:00 AM,0,74.7532,2.762
12/26/2022,3:00:00 AM,0,74.7581,2.462
12/26/2022,3:30:00 AM,0,74.8194,2.175
12/26/2022,4:00:00 AM,0,74.8203,1.884
12/26/2022,4:30:00 AM,0,74.8377,1.614
12/26/2022,5:00:00 AM,0,74.8568,1.346
12/26/2022,5:30:00 AM,0,74.8787,1.087
12/26/2022,6:00:00 AM,0,74.8977,0.851
12/26/2022,6:30:00 AM,0,74.8809,0.64
12/26/2022,7:00:00 AM,0,74.8413,0.458
12/26/2022,7:30:00 AM,0,74.86,0.291
12/26/2022,8:00:00 AM,0,74.8087,0.122
12/26/2022,8:30:00 AM,0,74.7961,-0.022
12/26/2022,9:00:00 AM,0,74.8031,-0.145
12/26/2022,9:30:00 AM,0,74.7605,-0.252
12/26/2022,10:00:00 AM,0,74.7314,-0.371
12/26/2022,10:30:00 AM,0,74.7314,-0.483
12/26/2022,11:00:00 AM,0,74.6736,-0.573
12/26/2022,11:30:00 AM,0,74.6649,-0.662
12/26/2022,12:00:00 PM,0,74.6526,-0.752
12/26/2022,12:30:00 PM,0,74.6263,-0.85
12/26/2022,1:00:00 PM,0,74.6321,-0.957
12/26/2022,1:30:00 PM,0,74.6261,-1.073
12/26/2022,2:00:00 PM,0,74.6424,-1.181
12/26/2022,2:30:00 PM,0,74.6384,-1.302
12/26/2022,3:00:00 PM,0,74.6217,-1.408
12/26/2022,3:30:00 PM,0,74.6102,-1.488
12/26/2022,4:00:00 PM,0,74.5941,-1.546
12/26/2022,4:30:00 PM,0,74.607,-1.571
12/26/2022,5:00:00 PM,0,74.6062,-1.543
12/26/2022,5:30:00 PM,0,74.5794,-1.424
12/26/2022,6:00:00 PM,0,74.5866,-1.187
12/26/2022,6:30:00 PM,0,74.5426,-0.879
12/26/2022,7:00:00 PM,0,74.5366,-0.494
12/26/2022,7:30:00 PM,0,74.4966,-0.086
12/26/2022,8:00:00 PM,0,74.4521,0.346
12/26/2022,8:30:00 PM,0,74.416,0.83
12/26/2022,9:00:00 PM,0,74.4076,1.482
12/26/2022,9:30:00 PM,0,74.3916,2.072
12/26/2022,10:00:00 PM,0,74.3647,2.492
12/26/2022,10:30:00 PM,0,74.3615,2.789
12/26/2022,11:00:00 PM,0,74.3189,2.979
12/26/2022,11:30:00 PM,0,74.3007,3.172
12/26/2022,12:00:00 AM,0,74.2782,3.221
12/27/2022,12:30:00 AM,0,74.2807,3.174
12/27/2022,1:00:00 AM,0,74.2774,3.069
12/27/2022,1:30:00 AM,0,74.2692,2.925
12/27/2022,2:00:00 AM,0,74.2513,2.758
12/27/2022,2:30:00 AM,0,74.2439,2.603
12/27/2022,3:00:00 AM,0,74.2177,2.469
12/27/2022,3:30:00 AM,0,74.2458,2.354
12/27/2022,4:00:00 AM,0,74.2529,2.254
12/27/2022,4:30:00 AM,0,74.293,2.171
12/27/2022,5:00:00 AM,0,74.2926,2.097
12/27/2022,5:30:00 AM,0,74.3206,2.02
12/27/2022,6:00:00 AM,0,74.1766,1.897
12/27/2022,6:30:00 AM,0,74.1573,1.762
12/27/2022,7:00:00 AM,0,74.1615,1.647
12/27/2022,7:30:00 AM,0,74.1001,1.561
12/27/2022,8:00:00 AM,0,73.9851,1.512
12/27/2022,8:30:00 AM,0,73.9296,1.472
12/27/2022,9:00:00 AM,0,73.9272,1.44
12/27/2022,9:30:00 AM,0,73.8244,1.397
12/27/2022,10:00:00 AM,0,73.8134,1.35
12/27/2022,10:30:00 AM,0,73.7989,1.314
12/27/2022,11:00:00 AM,0,73.7222,1.276
12/27/2022,11:30:00 AM,0,73.7112,1.236
12/27/2022,12:00:00 PM,0,73.6435,1.201
12/27/2022,12:30:00 PM,0,73.6447,1.166
12/27/2022,1:00:00 PM,0,73.5923,1.136
12/27/2022,1:30:00 PM,0,73.4882,1.102
12/27/2022,2:00:00 PM,0,73.446,1.075
12/27/2022,2:30:00 PM,0,73.4218,1.052
12/27/2022,3:00:00 PM,0,73.43,1.036
12/27/2022,3:30:00 PM,0,73.4402,1.029
12/27/2022,4:00:00 PM,0,73.4318,1.02
12/27/2022,4:30:00 PM,0,73.4556,1.002
12/27/2022,5:00:00 PM,0,73.4471,0.985
12/27/2022,5:30:00 PM,0,73.4539,0.967
12/27/2022,6:00:00 PM,0,73.4591,0.951
12/27/2022,6:30:00 PM,0,73.4352,0.931
12/27/2022,7:00:00 PM,0,73.4197,0.914
12/27/2022,7:30:00 PM,0,73.3778,0.89
12/27/2022,8:00:00 PM,0,73.3357,0.855
12/27/2022,8:30:00 PM,0,73.3396,0.816
12/27/2022,9:00:00 PM,0,73.3256,0.761
12/27/2022,9:30:00 PM,0,73.2625,0.681
12/27/2022,10:00:00 PM,0,73.2781,0.594
12/27/2022,10:30:00 PM,0,73.2374,0.506
12/27/2022,11:00:00 PM,0,73.1752,0.422
12/27/2022,11:30:00 PM,0,73.1606,0.348
12/27/2022,12:00:00 AM,0,73.1501,0.287
12/28/2022,12:30:00 AM,0,73.1179,0.224
12/28/2022,1:00:00 AM,0,73.1074,0.175
12/28/2022,1:30:00 AM,0,73.093,0.12
12/28/2022,2:00:00 AM,0,73.0876,0.067
12/28/2022,2:30:00 AM,0,73.0855,0.018
12/28/2022,3:00:00 AM,0,73.0867,-0.02
12/28/2022,3:30:00 AM,0,73.0822,-0.058
12/28/2022,4:00:00 AM,0,73.0972,-0.088
12/28/2022,4:30:00 AM,0,73.1289,-0.14
12/28/2022,5:00:00 AM,0,73.1371,-0.185
12/28/2022,5:30:00 AM,0,73.1658,-0.251
12/28/2022,6:00:00 AM,0,73.1624,-0.301
12/28/2022,6:30:00 AM,0,73.1836,-0.353
12/28/2022,7:00:00 AM,0,73.1889,-0.407
12/28/2022,7:30:00 AM,0,73.1889,-0.469
12/28/2022,8:00:00 AM,0,73.1842,-0.553
12/28/2022,8:30:00 AM,0,73.1606,-0.667
12/28/2022,9:00:00 AM,0,73.1337,-0.782
12/28/2022,9:30:00 AM,0,73.1285,-0.904
12/28/2022,10:00:00 AM,0,73.1543,-1.033
12/28/2022,10:30:00 AM,0,73.2061,-1.184
12/28/2022,11:00:00 AM,0,73.18,-1.341
12/28/2022,11:30:00 AM,0,73.15,-1.521
12/28/2022,12:00:00 PM,0,73.1113,-1.727
12/28/2022,12:30:00 PM,0,73.0956,-1.962
12/28/2022,1:00:00 PM,0,73.1317,-2.225
12/28/2022,1:30:00 PM,0,73.1165,-2.505
12/28/2022,2:00:00 PM,0,73.1306,-2.807
12/28/2022,2:30:00 PM,0,73.1784,-3.126
12/28/2022,3:00:00 PM,0,73.2072,-3.444
12/28/2022,3:30:00 PM,0,73.2449,-3.754
12/28/2022,4:00:00 PM,0,73.267,-4.047
12/28/2022,4:30:00 PM,0,73.2741,-4.306
12/28/2022,5:00:00 PM,0,73.2972,-4.491
12/28/2022,5:30:00 PM,0,73.3218,-4.577
12/28/2022,6:00:00 PM,0,73.3181,-4.542
12/28/2022,6:30:00 PM,0,73.3005,-4.423
12/28/2022,7:00:00 PM,0,73.2822,-4.145
12/28/2022,7:30:00 PM,0,73.2738,-3.699
12/28/2022,8:00:00 PM,0,73.2786,-3.212
12/28/2022,8:30:00 PM,0,73.3038,-2.828
12/28/2022,9:00:00 PM,0,73.2773,-2.532
12/28/2022,9:30:00 PM,0,73.2802,-2.217
12/28/2022,10:00:00 PM,0,73.2916,-1.979
12/28/2022,10:30:00 PM,0,73.3008,-1.814
12/28/2022,11:00:00 PM,0,73.2888,-1.72
12/28/2022,11:30:00 PM,0,73.2968,-1.676
12/28/2022,12:00:00 AM,0,73.295,-1.646
12/29/2022,12:30:00 AM,0,73.3082,-1.652
12/29/2022,1:00:00 AM,0,73.2921,-1.721
12/29/2022,1:30:00 AM,0,73.3007,-1.83
12/29/2022,2:00:00 AM,0,73.3197,-1.962
12/29/2022,2:30:00 AM,0,73.3169,-2.113
12/29/2022,3:00:00 AM,0,73.3306,-2.277
12/29/2022,3:30:00 AM,0,73.3445,-2.451
12/29/2022,4:00:00 AM,0,73.3566,-2.64
12/29/2022,4:30:00 AM,0,73.3888,-2.825
12/29/2022,5:00:00 AM,0,73.3748,-3.011
12/29/2022,5:30:00 AM,0,73.3524,-3.213
12/29/2022,6:00:00 AM,0,73.3111,-3.443
12/29/2022,6:30:00 AM,0,73.317,-3.693
12/29/2022,7:00:00 AM,0,73.2862,-3.95
12/29/2022,7:30:00 AM,0,73.2561,-4.197
12/29/2022,8:00:00 AM,0,73.2188,-4.417
12/29/2022,8:30:00 AM,0,73.2221,-4.595
12/29/2022,9:00:00 AM,0,73.2453,-4.745
12/29/2022,9:30:00 AM,0,73.2481,-4.852
12/29/2022,10:00:00 AM,0,73.2564,-4.918
12/29/2022,10:30:00 AM,0,73.2581,-4.948
12/29/2022,11:00:00 AM,0,73.189,-4.953
12/29/2022,11:30:00 AM,0,73.1501,-4.94
12/29/2022,12:00:00 PM,0,73.1635,-4.909
12/29/2022,12:30:00 PM,0,73.1461,-4.872
12/29/2022,1:00:00 PM,0,73.1139,-4.821
12/29/2022,1:30:00 PM,0,73.1534,-4.761
12/29/2022,2:00:00 PM,0,73.1388,-4.705
12/29/2022,2:30:00 PM,0,73.1558,-4.651
12/29/2022,3:00:00 PM,0,73.1803,-4.602
12/29/2022,3:30:00 PM,0,73.1658,-4.551
12/29/2022,4:00:00 PM,0,73.1571,-4.503
