Serial_number:,,,,,
2081180,,,,,
Project ID:,,,,,
,,,,,
Location:,,,,,
LyellBlwMaclure,,,,,
LEVEL,,,,,
UNIT: kPa,,,,,
TEMPERATURE,,,,,
UNIT: °C,,,,,
Date,Time UTC,Time PDT,ms,LEVEL,TEMPERATURE
10/8/2021,5:30:00 AM,10:30:00 PM,0,71.0369,2.803
10/8/2021,6:00:00 AM,11:00:00 PM,0,71.0156,2.662
10/8/2021,6:30:00 AM,11:30:00 PM,0,71.0202,2.543
10/8/2021,7:00:00 AM,12:00:00 AM,0,71.001,2.366
10/8/2021,7:30:00 AM,12:30:00 AM,0,70.9892,2.196
10/8/2021,8:00:00 AM,1:00:00 AM,0,70.9865,2.132
10/8/2021,8:30:00 AM,1:30:00 AM,0,70.9828,2.122
10/8/2021,9:00:00 AM,2:00:00 AM,0,70.9576,1.54
10/8/2021,9:30:00 AM,2:30:00 AM,0,70.9586,1.06
10/8/2021,10:00:00 AM,3:00:00 AM,0,70.9502,0.921
10/8/2021,10:30:00 AM,3:30:00 AM,0,70.9229,0.701
10/8/2021,11:00:00 AM,4:00:00 AM,0,70.8779,0.573
10/8/2021,11:30:00 AM,4:30:00 AM,0,70.8708,0.602
10/8/2021,12:00:00 PM,5:00:00 AM,0,70.8492,-0.143
10/8/2021,12:30:00 PM,5:30:00 AM,0,70.8226,-0.075
10/8/2021,1:00:00 PM,6:00:00 AM,0,70.7988,0.039
10/8/2021,1:30:00 PM,6:30:00 AM,0,70.7981,-0.173
10/8/2021,2:00:00 PM,7:00:00 AM,0,70.8086,-0.269
10/8/2021,2:30:00 PM,7:30:00 AM,0,70.815,-0.755
10/8/2021,3:00:00 PM,8:00:00 AM,0,70.8022,-0.675
10/8/2021,3:30:00 PM,8:30:00 AM,0,70.8191,-0.904
10/8/2021,4:00:00 PM,9:00:00 AM,0,70.8438,-1.074
10/8/2021,4:30:00 PM,9:30:00 AM,0,70.8732,-0.605
10/8/2021,5:00:00 PM,10:00:00 AM,0,70.8815,0.064
10/8/2021,5:30:00 PM,10:30:00 AM,0,70.8939,0.348
10/8/2021,6:00:00 PM,11:00:00 AM,0,70.9164,1.184
10/8/2021,6:30:00 PM,11:30:00 AM,0,70.9566,-0.052
10/8/2021,7:00:00 PM,12:00:00 PM,0,70.9273,0.085
10/8/2021,7:30:00 PM,12:30:00 PM,0,70.9597,0.131
10/8/2021,8:00:00 PM,1:00:00 PM,0,70.9562,0.229
10/8/2021,8:30:00 PM,1:30:00 PM,0,70.9394,0.232
10/8/2021,9:00:00 PM,2:00:00 PM,0,70.9571,0.466
10/8/2021,9:30:00 PM,2:30:00 PM,0,70.9526,0.424
10/8/2021,10:00:00 PM,3:00:00 PM,0,70.9643,0.963
10/8/2021,10:30:00 PM,3:30:00 PM,0,70.9617,-0.311
10/8/2021,11:00:00 PM,4:00:00 PM,0,70.9718,-0.387
10/8/2021,11:30:00 PM,4:30:00 PM,0,70.9763,-0.922
10/9/2021,12:00:00 AM,5:00:00 PM,0,70.9612,-1.265
10/9/2021,12:30:00 AM,5:30:00 PM,0,70.9574,-1.519
10/9/2021,1:00:00 AM,6:00:00 PM,0,70.9785,-1.75
10/9/2021,1:30:00 AM,6:30:00 PM,0,70.9823,-2.105
10/9/2021,2:00:00 AM,7:00:00 PM,0,70.9595,-2.521
10/9/2021,2:30:00 AM,7:30:00 PM,0,70.9948,-3.101
10/9/2021,3:00:00 AM,8:00:00 PM,0,71.0051,-3.674
10/9/2021,3:30:00 AM,8:30:00 PM,0,71.0053,-4.255
10/9/2021,4:00:00 AM,9:00:00 PM,0,71.0274,-4.771
10/9/2021,4:30:00 AM,9:30:00 PM,0,71.0325,-5.255
10/9/2021,5:00:00 AM,10:00:00 PM,0,71.044,-5.706
10/9/2021,5:30:00 AM,10:30:00 PM,0,71.0562,-6.105
10/9/2021,6:00:00 AM,11:00:00 PM,0,71.0693,-6.44
10/9/2021,6:30:00 AM,11:30:00 PM,0,71.057,-6.622
10/9/2021,7:00:00 AM,12:00:00 AM,0,71.0651,-6.912
10/9/2021,7:30:00 AM,12:30:00 AM,0,71.0507,-7.04
10/9/2021,8:00:00 AM,1:00:00 AM,0,71.0573,-7.315
10/9/2021,8:30:00 AM,1:30:00 AM,0,71.0618,-7.513
10/9/2021,9:00:00 AM,2:00:00 AM,0,71.0739,-7.474
10/9/2021,9:30:00 AM,2:30:00 AM,0,71.0648,-7.44
10/9/2021,10:00:00 AM,3:00:00 AM,0,71.0587,-7.603
10/9/2021,10:30:00 AM,3:30:00 AM,0,71.0623,-7.732
10/9/2021,11:00:00 AM,4:00:00 AM,0,71.0526,-7.818
10/9/2021,11:30:00 AM,4:30:00 AM,0,71.0365,-7.969
10/9/2021,12:00:00 PM,5:00:00 AM,0,71.0521,-8.143
10/9/2021,12:30:00 PM,5:30:00 AM,0,71.0607,-8.303
10/9/2021,1:00:00 PM,6:00:00 AM,0,71.0868,-8.343
10/9/2021,1:30:00 PM,6:30:00 AM,0,71.1072,-8.417
10/9/2021,2:00:00 PM,7:00:00 AM,0,71.1073,-8.351
10/9/2021,2:30:00 PM,7:30:00 AM,0,71.1175,-8.032
10/9/2021,3:00:00 PM,8:00:00 AM,0,71.1426,-7.725
10/9/2021,3:30:00 PM,8:30:00 AM,0,71.175,-6.142
10/9/2021,4:00:00 PM,9:00:00 AM,0,71.1864,-4.867
10/9/2021,4:30:00 PM,9:30:00 AM,0,71.2117,-3.854
10/9/2021,5:00:00 PM,10:00:00 AM,0,71.2364,-2.532
10/9/2021,5:30:00 PM,10:30:00 AM,0,71.2504,-0.358
10/9/2021,6:00:00 PM,11:00:00 AM,0,71.2716,4.406
10/9/2021,6:30:00 PM,11:30:00 AM,0,71.3133,2.648
10/9/2021,7:00:00 PM,12:00:00 PM,0,71.3112,1.973
10/9/2021,7:30:00 PM,12:30:00 PM,0,71.3316,3.986
10/9/2021,8:00:00 PM,1:00:00 PM,0,71.3505,3.427
10/9/2021,8:30:00 PM,1:30:00 PM,0,71.3475,3.651
10/9/2021,9:00:00 PM,2:00:00 PM,0,71.3353,6.1
10/9/2021,9:30:00 PM,2:30:00 PM,0,71.3603,4.891
10/9/2021,10:00:00 PM,3:00:00 PM,0,71.3643,3.929
10/9/2021,10:30:00 PM,3:30:00 PM,0,71.3656,3.127
10/9/2021,11:00:00 PM,4:00:00 PM,0,71.3781,2.511
10/9/2021,11:30:00 PM,4:30:00 PM,0,71.3876,1.919
10/10/2021,12:00:00 AM,5:00:00 PM,0,71.3761,0.803
10/10/2021,12:30:00 AM,5:30:00 PM,0,71.3868,-0.502
10/10/2021,1:00:00 AM,6:00:00 PM,0,71.3822,-1.319
10/10/2021,1:30:00 AM,6:30:00 PM,0,71.378,-1.86
10/10/2021,2:00:00 AM,7:00:00 PM,0,71.3952,-1.958
10/10/2021,2:30:00 AM,7:30:00 PM,0,71.4173,-2.332
10/10/2021,3:00:00 AM,8:00:00 PM,0,71.4302,-2.112
10/10/2021,3:30:00 AM,8:30:00 PM,0,71.4469,-1.707
10/10/2021,4:00:00 AM,9:00:00 PM,0,71.4717,-2.185
10/10/2021,4:30:00 AM,9:30:00 PM,0,71.4688,-2.711
10/10/2021,5:00:00 AM,10:00:00 PM,0,71.4819,-2.919
10/10/2021,5:30:00 AM,10:30:00 PM,0,71.4887,-3.066
10/10/2021,6:00:00 AM,11:00:00 PM,0,71.4966,-3.318
10/10/2021,6:30:00 AM,11:30:00 PM,0,71.5232,-3.622
10/10/2021,7:00:00 AM,12:00:00 AM,0,71.5273,-3.876
10/10/2021,7:30:00 AM,12:30:00 AM,0,71.5094,-4.126
10/10/2021,8:00:00 AM,1:00:00 AM,0,71.4843,-4.266
10/10/2021,8:30:00 AM,1:30:00 AM,0,71.4821,-4.312
10/10/2021,9:00:00 AM,2:00:00 AM,0,71.4989,-4.461
10/10/2021,9:30:00 AM,2:30:00 AM,0,71.5331,-4.58
10/10/2021,10:00:00 AM,3:00:00 AM,0,71.5224,-4.667
10/10/2021,10:30:00 AM,3:30:00 AM,0,71.5023,-4.675
10/10/2021,11:00:00 AM,4:00:00 AM,0,71.4868,-4.703
10/10/2021,11:30:00 AM,4:30:00 AM,0,71.4775,-4.777
10/10/2021,12:00:00 PM,5:00:00 AM,0,71.4671,-4.802
10/10/2021,12:30:00 PM,5:30:00 AM,0,71.4647,-4.872
10/10/2021,1:00:00 PM,6:00:00 AM,0,71.4678,-4.897
10/10/2021,1:30:00 PM,6:30:00 AM,0,71.4613,-4.855
10/10/2021,2:00:00 PM,7:00:00 AM,0,71.4516,-4.803
10/10/2021,2:30:00 PM,7:30:00 AM,0,71.4563,-4.65
10/10/2021,3:00:00 PM,8:00:00 AM,0,71.4471,-4.498
10/10/2021,3:30:00 PM,8:30:00 AM,0,71.457,-4.276
10/10/2021,4:00:00 PM,9:00:00 AM,0,71.4526,-3.589
10/10/2021,4:30:00 PM,9:30:00 AM,0,71.4531,-1.837
10/10/2021,5:00:00 PM,10:00:00 AM,0,71.4551,0.035
10/10/2021,5:30:00 PM,10:30:00 AM,0,71.4617,3.571
10/10/2021,6:00:00 PM,11:00:00 AM,0,71.4531,10.317
10/10/2021,6:30:00 PM,11:30:00 AM,0,71.4719,7.496
10/10/2021,7:00:00 PM,12:00:00 PM,0,71.4415,9.07
10/10/2021,7:30:00 PM,12:30:00 PM,0,71.4315,10.56
10/10/2021,8:00:00 PM,1:00:00 PM,0,71.429,9.546
10/10/2021,8:30:00 PM,1:30:00 PM,0,71.402,8.934
10/10/2021,9:00:00 PM,2:00:00 PM,0,71.3604,11.488
10/10/2021,9:30:00 PM,2:30:00 PM,0,71.3793,9.948
10/10/2021,10:00:00 PM,3:00:00 PM,0,71.3771,8.992
10/10/2021,10:30:00 PM,3:30:00 PM,0,71.3498,8.075
10/10/2021,11:00:00 PM,4:00:00 PM,0,71.3174,7.214
10/10/2021,11:30:00 PM,4:30:00 PM,0,71.3001,6.704
10/11/2021,12:00:00 AM,5:00:00 PM,0,71.3062,5.796
10/11/2021,12:30:00 AM,5:30:00 PM,0,71.2942,4.461
10/11/2021,1:00:00 AM,6:00:00 PM,0,71.2857,2.841
10/11/2021,1:30:00 AM,6:30:00 PM,0,71.2676,1.378
10/11/2021,2:00:00 AM,7:00:00 PM,0,71.2479,0.358
10/11/2021,2:30:00 AM,7:30:00 PM,0,71.2383,-0.478
10/11/2021,3:00:00 AM,8:00:00 PM,0,71.2165,-1.014
10/11/2021,3:30:00 AM,8:30:00 PM,0,71.2143,-1.533
10/11/2021,4:00:00 AM,9:00:00 PM,0,71.183,-1.879
10/11/2021,4:30:00 AM,9:30:00 PM,0,71.1482,-2.135
10/11/2021,5:00:00 AM,10:00:00 PM,0,71.1107,-2.304
10/11/2021,5:30:00 AM,10:30:00 PM,0,71.0965,-2.398
10/11/2021,6:00:00 AM,11:00:00 PM,0,71.0601,-2.392
10/11/2021,6:30:00 AM,11:30:00 PM,0,71.027,-2.334
10/11/2021,7:00:00 AM,12:00:00 AM,0,70.9892,-2.175
10/11/2021,7:30:00 AM,12:30:00 AM,0,70.9473,-1.48
10/11/2021,8:00:00 AM,1:00:00 AM,0,70.9272,-0.23
10/11/2021,8:30:00 AM,1:30:00 AM,0,70.9034,0.348
10/11/2021,9:00:00 AM,2:00:00 AM,0,70.8796,0.245
10/11/2021,9:30:00 AM,2:30:00 AM,0,70.7901,-0.204
10/11/2021,10:00:00 AM,3:00:00 AM,0,70.7331,-0.293
10/11/2021,10:30:00 AM,3:30:00 AM,0,70.6625,-0.33
10/11/2021,11:00:00 AM,4:00:00 AM,0,70.6349,-0.559
10/11/2021,11:30:00 AM,4:30:00 AM,0,70.5649,-0.795
10/11/2021,12:00:00 PM,5:00:00 AM,0,70.5003,-1.102
10/11/2021,12:30:00 PM,5:30:00 AM,0,70.459,-1.455
10/11/2021,1:00:00 PM,6:00:00 AM,0,70.4354,-1.826
10/11/2021,1:30:00 PM,6:30:00 AM,0,70.3542,-2.297
10/11/2021,2:00:00 PM,7:00:00 AM,0,70.3031,-2.549
10/11/2021,2:30:00 PM,7:30:00 AM,0,70.265,-2.774
10/11/2021,3:00:00 PM,8:00:00 AM,0,70.1851,-2.781
10/11/2021,3:30:00 PM,8:30:00 AM,0,70.1759,-2.568
10/11/2021,4:00:00 PM,9:00:00 AM,0,70.1557,-2.366
10/11/2021,4:30:00 PM,9:30:00 AM,0,70.0723,-2.706
10/11/2021,5:00:00 PM,10:00:00 AM,0,70.0696,-2.3
10/11/2021,5:30:00 PM,10:30:00 AM,0,70.0487,-2.492
10/11/2021,6:00:00 PM,11:00:00 AM,0,70.0236,-1.882
10/11/2021,6:30:00 PM,11:30:00 AM,0,69.998,-2.372
10/11/2021,7:00:00 PM,12:00:00 PM,0,69.9915,-2.648
10/11/2021,7:30:00 PM,12:30:00 PM,0,69.9878,-2.698
10/11/2021,8:00:00 PM,1:00:00 PM,0,69.9843,-2.855
10/11/2021,8:30:00 PM,1:30:00 PM,0,69.9887,-2.906
10/11/2021,9:00:00 PM,2:00:00 PM,0,69.9996,-3.342
10/11/2021,9:30:00 PM,2:30:00 PM,0,69.9708,-3.218
10/11/2021,10:00:00 PM,3:00:00 PM,0,69.9835,-3.696
10/11/2021,10:30:00 PM,3:30:00 PM,0,69.992,-3.719
10/11/2021,11:00:00 PM,4:00:00 PM,0,70.0187,-4.279
10/11/2021,11:30:00 PM,4:30:00 PM,0,70.0071,-4.835
10/12/2021,12:00:00 AM,5:00:00 PM,0,70.0277,-5.028
10/12/2021,12:30:00 AM,5:30:00 PM,0,70.0248,-5.538
10/12/2021,1:00:00 AM,6:00:00 PM,0,70.0512,-5.856
10/12/2021,1:30:00 AM,6:30:00 PM,0,70.0382,-6.63
10/12/2021,2:00:00 AM,7:00:00 PM,0,70.0253,-6.829
10/12/2021,2:30:00 AM,7:30:00 PM,0,70.0258,-6.747
10/12/2021,3:00:00 AM,8:00:00 PM,0,70.0371,-7.071
10/12/2021,3:30:00 AM,8:30:00 PM,0,70.0324,-7.27
10/12/2021,4:00:00 AM,9:00:00 PM,0,70.0489,-7.609
10/12/2021,4:30:00 AM,9:30:00 PM,0,70.0868,-7.602
10/12/2021,5:00:00 AM,10:00:00 PM,0,70.0815,-8.195
10/12/2021,5:30:00 AM,10:30:00 PM,0,70.0794,-8.265
10/12/2021,6:00:00 AM,11:00:00 PM,0,70.0607,-8.419
10/12/2021,6:30:00 AM,11:30:00 PM,0,70.0522,-8.339
10/12/2021,7:00:00 AM,12:00:00 AM,0,70.0409,-8.226
10/12/2021,7:30:00 AM,12:30:00 AM,0,70.0585,-8.338
10/12/2021,8:00:00 AM,1:00:00 AM,0,70.062,-8.161
10/12/2021,8:30:00 AM,1:30:00 AM,0,70.0938,-8.068
10/12/2021,9:00:00 AM,2:00:00 AM,0,70.0829,-8.249
10/12/2021,9:30:00 AM,2:30:00 AM,0,70.1046,-8.438
10/12/2021,10:00:00 AM,3:00:00 AM,0,70.1158,-8.737
10/12/2021,10:30:00 AM,3:30:00 AM,0,70.1061,-8.964
10/12/2021,11:00:00 AM,4:00:00 AM,0,70.1317,-8.856
10/12/2021,11:30:00 AM,4:30:00 AM,0,70.1578,-8.727
10/12/2021,12:00:00 PM,5:00:00 AM,0,70.1808,-8.772
10/12/2021,12:30:00 PM,5:30:00 AM,0,70.2035,-8.789
10/12/2021,1:00:00 PM,6:00:00 AM,0,70.2428,-9.004
10/12/2021,1:30:00 PM,6:30:00 AM,0,70.2776,-8.995
10/12/2021,2:00:00 PM,7:00:00 AM,0,70.2893,-9.4
10/12/2021,2:30:00 PM,7:30:00 AM,0,70.3033,-9.743
10/12/2021,3:00:00 PM,8:00:00 AM,0,70.3369,-9.423
10/12/2021,3:30:00 PM,8:30:00 AM,0,70.3506,-8.589
10/12/2021,4:00:00 PM,9:00:00 AM,0,70.3734,-7.713
10/12/2021,4:30:00 PM,9:30:00 AM,0,70.3839,-6.256
10/12/2021,5:00:00 PM,10:00:00 AM,0,70.4116,-5.45
10/12/2021,5:30:00 PM,10:30:00 AM,0,70.4288,-3.02
10/12/2021,6:00:00 PM,11:00:00 AM,0,70.4897,0.973
10/12/2021,6:30:00 PM,11:30:00 AM,0,70.5312,-1.209
10/12/2021,7:00:00 PM,12:00:00 PM,0,70.5509,1.723
10/12/2021,7:30:00 PM,12:30:00 PM,0,70.5865,1.948
10/12/2021,8:00:00 PM,1:00:00 PM,0,70.5837,1.665
10/12/2021,8:30:00 PM,1:30:00 PM,0,70.5797,1.447
10/12/2021,9:00:00 PM,2:00:00 PM,0,70.5625,3.606
10/12/2021,9:30:00 PM,2:30:00 PM,0,70.5823,4.162
10/12/2021,10:00:00 PM,3:00:00 PM,0,70.5856,3.19
10/12/2021,10:30:00 PM,3:30:00 PM,0,70.603,2.376
10/12/2021,11:00:00 PM,4:00:00 PM,0,70.6339,1.722
10/12/2021,11:30:00 PM,4:30:00 PM,0,70.6657,1.011
10/13/2021,12:00:00 AM,5:00:00 PM,0,70.6793,0.212
10/13/2021,12:30:00 AM,5:30:00 PM,0,70.7125,-1.057
10/13/2021,1:00:00 AM,6:00:00 PM,0,70.7513,-1.825
10/13/2021,1:30:00 AM,6:30:00 PM,0,70.7382,-2.272
10/13/2021,2:00:00 AM,7:00:00 PM,0,70.7498,-2.728
10/13/2021,2:30:00 AM,7:30:00 PM,0,70.7381,-3.222
10/13/2021,3:00:00 AM,8:00:00 PM,0,70.728,-3.884
10/13/2021,3:30:00 AM,8:30:00 PM,0,70.7521,-4.044
10/13/2021,4:00:00 AM,9:00:00 PM,0,70.7841,-4.383
10/13/2021,4:30:00 AM,9:30:00 PM,0,70.7648,-4.815
10/13/2021,5:00:00 AM,10:00:00 PM,0,70.7691,-5.128
10/13/2021,5:30:00 AM,10:30:00 PM,0,70.7641,-5.13
10/13/2021,6:00:00 AM,11:00:00 PM,0,70.7765,-5.051
10/13/2021,6:30:00 AM,11:30:00 PM,0,70.8166,-4.786
10/13/2021,7:00:00 AM,12:00:00 AM,0,70.7916,-5.101
10/13/2021,7:30:00 AM,12:30:00 AM,0,70.7969,-5.274
10/13/2021,8:00:00 AM,1:00:00 AM,0,70.8221,-5.187
10/13/2021,8:30:00 AM,1:30:00 AM,0,70.8112,-5.453
10/13/2021,9:00:00 AM,2:00:00 AM,0,70.7993,-5.548
10/13/2021,9:30:00 AM,2:30:00 AM,0,70.8074,-5.621
10/13/2021,10:00:00 AM,3:00:00 AM,0,70.7998,-5.588
10/13/2021,10:30:00 AM,3:30:00 AM,0,70.7832,-5.494
10/13/2021,11:00:00 AM,4:00:00 AM,0,70.7554,-5.407
10/13/2021,11:30:00 AM,4:30:00 AM,0,70.7732,-5.164
10/13/2021,12:00:00 PM,5:00:00 AM,0,70.7874,-5.112
10/13/2021,12:30:00 PM,5:30:00 AM,0,70.7779,-4.996
10/13/2021,1:00:00 PM,6:00:00 AM,0,70.7967,-4.627
10/13/2021,1:30:00 PM,6:30:00 AM,0,70.7957,-4.354
10/13/2021,2:00:00 PM,7:00:00 AM,0,70.7954,-4.291
10/13/2021,2:30:00 PM,7:30:00 AM,0,70.8117,-4.1
10/13/2021,3:00:00 PM,8:00:00 AM,0,70.8278,-3.52
10/13/2021,3:30:00 PM,8:30:00 AM,0,70.861,-2.365
10/13/2021,4:00:00 PM,9:00:00 AM,0,70.8656,-0.643
10/13/2021,4:30:00 PM,9:30:00 AM,0,70.8785,0.399
10/13/2021,5:00:00 PM,10:00:00 AM,0,70.8616,1.437
10/13/2021,5:30:00 PM,10:30:00 AM,0,70.8805,2.099
10/13/2021,6:00:00 PM,11:00:00 AM,0,70.8793,2.567
10/13/2021,6:30:00 PM,11:30:00 AM,0,70.8734,3.055
10/13/2021,7:00:00 PM,12:00:00 PM,0,70.8653,3.879
10/13/2021,7:30:00 PM,12:30:00 PM,0,70.8824,3.895
10/13/2021,8:00:00 PM,1:00:00 PM,0,70.8475,4.427
10/13/2021,8:30:00 PM,1:30:00 PM,0,70.8572,3.859
10/13/2021,9:00:00 PM,2:00:00 PM,0,70.8395,4.485
10/13/2021,9:30:00 PM,2:30:00 PM,0,70.8222,4.844
10/13/2021,10:00:00 PM,3:00:00 PM,0,70.829,4.507
10/13/2021,10:30:00 PM,3:30:00 PM,0,70.8315,3.23
10/13/2021,11:00:00 PM,4:00:00 PM,0,70.8368,2.919
10/13/2021,11:30:00 PM,4:30:00 PM,0,70.8426,2.675
10/14/2021,12:00:00 AM,5:00:00 PM,0,70.8283,1.552
10/14/2021,12:30:00 AM,5:30:00 PM,0,70.8459,0.658
10/14/2021,1:00:00 AM,6:00:00 PM,0,70.8622,-0.213
10/14/2021,1:30:00 AM,6:30:00 PM,0,70.8598,-0.979
10/14/2021,2:00:00 AM,7:00:00 PM,0,70.9041,-1.614
10/14/2021,2:30:00 AM,7:30:00 PM,0,70.9324,-1.935
10/14/2021,3:00:00 AM,8:00:00 PM,0,70.9123,-2.094
10/14/2021,3:30:00 AM,8:30:00 PM,0,70.9184,-2.186
10/14/2021,4:00:00 AM,9:00:00 PM,0,70.9364,-2.401
10/14/2021,4:30:00 AM,9:30:00 PM,0,70.9601,-2.689
10/14/2021,5:00:00 AM,10:00:00 PM,0,70.9611,-2.989
10/14/2021,5:30:00 AM,10:30:00 PM,0,70.9437,-3.401
10/14/2021,6:00:00 AM,11:00:00 PM,0,70.9335,-3.663
10/14/2021,6:30:00 AM,11:30:00 PM,0,70.9399,-3.768
10/14/2021,7:00:00 AM,12:00:00 AM,0,70.9847,-3.894
10/14/2021,7:30:00 AM,12:30:00 AM,0,70.9823,-4.007
10/14/2021,8:00:00 AM,1:00:00 AM,0,70.9945,-4.122
10/14/2021,8:30:00 AM,1:30:00 AM,0,70.9865,-4.246
10/14/2021,9:00:00 AM,2:00:00 AM,0,70.9927,-4.293
10/14/2021,9:30:00 AM,2:30:00 AM,0,70.9909,-4.408
10/14/2021,10:00:00 AM,3:00:00 AM,0,70.9967,-4.5
10/14/2021,10:30:00 AM,3:30:00 AM,0,71.0088,-4.583
10/14/2021,11:00:00 AM,4:00:00 AM,0,71.003,-4.648
10/14/2021,11:30:00 AM,4:30:00 AM,0,71.0101,-4.768
10/14/2021,12:00:00 PM,5:00:00 AM,0,71.0192,-4.913
10/14/2021,12:30:00 PM,5:30:00 AM,0,71.0495,-4.972
10/14/2021,1:00:00 PM,6:00:00 AM,0,71.0641,-5.121
10/14/2021,1:30:00 PM,6:30:00 AM,0,71.0871,-5.224
10/14/2021,2:00:00 PM,7:00:00 AM,0,71.1005,-5.29
10/14/2021,2:30:00 PM,7:30:00 AM,0,71.1074,-5.323
10/14/2021,3:00:00 PM,8:00:00 AM,0,71.1286,-5.142
10/14/2021,3:30:00 PM,8:30:00 AM,0,71.1605,-4.901
10/14/2021,4:00:00 PM,9:00:00 AM,0,71.1702,-4.284
10/14/2021,4:30:00 PM,9:30:00 AM,0,71.2037,-2.688
10/14/2021,5:00:00 PM,10:00:00 AM,0,71.2364,-0.526
10/14/2021,5:30:00 PM,10:30:00 AM,0,71.2526,3.08
10/14/2021,6:00:00 PM,11:00:00 AM,0,71.2807,7.737
10/14/2021,6:30:00 PM,11:30:00 AM,0,71.3116,6.274
10/14/2021,7:00:00 PM,12:00:00 PM,0,71.3034,8.632
10/14/2021,7:30:00 PM,12:30:00 PM,0,71.3364,9.627
10/14/2021,8:00:00 PM,1:00:00 PM,0,71.3348,7.833
10/14/2021,8:30:00 PM,1:30:00 PM,0,71.3245,7.409
10/14/2021,9:00:00 PM,2:00:00 PM,0,71.3373,8.8
10/14/2021,9:30:00 PM,2:30:00 PM,0,71.3355,8.797
10/14/2021,10:00:00 PM,3:00:00 PM,0,71.3756,8.206
10/14/2021,10:30:00 PM,3:30:00 PM,0,71.3955,6.93
10/14/2021,11:00:00 PM,4:00:00 PM,0,71.3983,6.106
10/14/2021,11:30:00 PM,4:30:00 PM,0,71.4202,5.253
10/15/2021,12:00:00 AM,5:00:00 PM,0,71.439,4.167
10/15/2021,12:30:00 AM,5:30:00 PM,0,71.4678,2.788
10/15/2021,1:00:00 AM,6:00:00 PM,0,71.4684,2.053
10/15/2021,1:30:00 AM,6:30:00 PM,0,71.494,0.915
10/15/2021,2:00:00 AM,7:00:00 PM,0,71.4962,-0.14
10/15/2021,2:30:00 AM,7:30:00 PM,0,71.5023,-0.769
10/15/2021,3:00:00 AM,8:00:00 PM,0,71.5124,-1.247
10/15/2021,3:30:00 AM,8:30:00 PM,0,71.5197,-1.713
10/15/2021,4:00:00 AM,9:00:00 PM,0,71.5407,-1.785
10/15/2021,4:30:00 AM,9:30:00 PM,0,71.5727,-1.943
10/15/2021,5:00:00 AM,10:00:00 PM,0,71.5806,-2.162
10/15/2021,5:30:00 AM,10:30:00 PM,0,71.5882,-1.94
10/15/2021,6:00:00 AM,11:00:00 PM,0,71.61,-1.338
10/15/2021,6:30:00 AM,11:30:00 PM,0,71.6427,-1.47
10/15/2021,7:00:00 AM,12:00:00 AM,0,71.6295,-1.96
10/15/2021,7:30:00 AM,12:30:00 AM,0,71.6266,-2.301
10/15/2021,8:00:00 AM,1:00:00 AM,0,71.6328,-2.356
10/15/2021,8:30:00 AM,1:30:00 AM,0,71.6346,-2.53
10/15/2021,9:00:00 AM,2:00:00 AM,0,71.6372,-2.584
10/15/2021,9:30:00 AM,2:30:00 AM,0,71.6559,-2.637
10/15/2021,10:00:00 AM,3:00:00 AM,0,71.6302,-2.697
10/15/2021,10:30:00 AM,3:30:00 AM,0,71.6285,-2.677
10/15/2021,11:00:00 AM,4:00:00 AM,0,71.635,-2.678
10/15/2021,11:30:00 AM,4:30:00 AM,0,71.6416,-2.741
10/15/2021,12:00:00 PM,5:00:00 AM,0,71.6583,-2.797
10/15/2021,12:30:00 PM,5:30:00 AM,0,71.6672,-2.87
10/15/2021,1:00:00 PM,6:00:00 AM,0,71.6755,-2.877
10/15/2021,1:30:00 PM,6:30:00 AM,0,71.6927,-2.874
10/15/2021,2:00:00 PM,7:00:00 AM,0,71.699,-2.881
10/15/2021,2:30:00 PM,7:30:00 AM,0,71.7191,-2.851
10/15/2021,3:00:00 PM,8:00:00 AM,0,71.7319,-2.756
10/15/2021,3:30:00 PM,8:30:00 AM,0,71.7571,-2.611
10/15/2021,4:00:00 PM,9:00:00 AM,0,71.7722,-1.98
10/15/2021,4:30:00 PM,9:30:00 AM,0,71.7981,0.014
10/15/2021,5:00:00 PM,10:00:00 AM,0,71.8162,2.653
10/15/2021,5:30:00 PM,10:30:00 AM,0,71.8329,6.38
10/15/2021,6:00:00 PM,11:00:00 AM,0,71.8644,10.812
10/15/2021,6:30:00 PM,11:30:00 AM,0,71.8651,8.722
10/15/2021,7:00:00 PM,12:00:00 PM,0,71.8461,10.631
10/15/2021,7:30:00 PM,12:30:00 PM,0,71.8578,12.273
10/15/2021,8:00:00 PM,1:00:00 PM,0,71.8567,10.487
10/15/2021,8:30:00 PM,1:30:00 PM,0,71.8455,9.88
10/15/2021,9:00:00 PM,2:00:00 PM,0,71.8179,11.324
10/15/2021,9:30:00 PM,2:30:00 PM,0,71.8204,11.335
10/15/2021,10:00:00 PM,3:00:00 PM,0,71.8187,11.196
10/15/2021,10:30:00 PM,3:30:00 PM,0,71.8285,10.163
10/15/2021,11:00:00 PM,4:00:00 PM,0,71.8288,9.317
10/15/2021,11:30:00 PM,4:30:00 PM,0,71.8302,8.501
10/16/2021,12:00:00 AM,5:00:00 PM,0,71.8339,7.408
10/16/2021,12:30:00 AM,5:30:00 PM,0,71.8316,6.03
10/16/2021,1:00:00 AM,6:00:00 PM,0,71.8301,5.047
10/16/2021,1:30:00 AM,6:30:00 PM,0,71.8277,4.106
10/16/2021,2:00:00 AM,7:00:00 PM,0,71.8272,3.12
