Serial_number:,,,,
2052075,,,,
Project ID:,,,,
,,,,
Location:,,,,
BugCamp_Baro,,,,
LEVEL,,,,
UNIT: kPa,,,,
TEMPERATURE,,,,
UNIT: °C,,,,
Date,Time (UTC),ms,LEVEL,TEMPERATURE
10/2/2021,6:30:00 PM,0,74.5767,7.38
10/2/2021,7:00:00 PM,0,74.5694,8.543
10/2/2021,7:30:00 PM,0,74.5486,9.641
10/2/2021,8:00:00 PM,0,74.5207,10.639
10/2/2021,8:30:00 PM,0,74.5143,11.641
10/2/2021,9:00:00 PM,0,74.4937,12.591
10/2/2021,9:30:00 PM,0,74.4897,13.416
10/2/2021,10:00:00 PM,0,74.493,14.024
10/2/2021,10:30:00 PM,0,74.4991,14.424
10/2/2021,11:00:00 PM,0,74.5014,14.677
10/2/2021,11:30:00 PM,0,74.4989,14.82
10/3/2021,12:00:00 AM,0,74.5003,14.855
10/3/2021,12:30:00 AM,0,74.5093,14.793
10/3/2021,1:00:00 AM,0,74.5056,14.648
10/3/2021,1:30:00 AM,0,74.5224,14.383
10/3/2021,2:00:00 AM,0,74.526,13.978
10/3/2021,2:30:00 AM,0,74.5445,13.436
10/3/2021,3:00:00 AM,0,74.5544,12.803
10/3/2021,3:30:00 AM,0,74.5536,12.089
10/3/2021,4:00:00 AM,0,74.5707,11.44
10/3/2021,4:30:00 AM,0,74.573,10.787
10/3/2021,5:00:00 AM,0,74.5793,10.145
10/3/2021,5:30:00 AM,0,74.5836,9.524
10/3/2021,6:00:00 AM,0,74.5889,8.955
10/3/2021,6:30:00 AM,0,74.5901,8.403
10/3/2021,7:00:00 AM,0,74.5899,7.881
10/3/2021,7:30:00 AM,0,74.5903,7.432
10/3/2021,8:00:00 AM,0,74.5951,6.977
10/3/2021,8:30:00 AM,0,74.5838,6.555
10/3/2021,9:00:00 AM,0,74.5878,6.129
10/3/2021,9:30:00 AM,0,74.5921,5.745
10/3/2021,10:00:00 AM,0,74.5828,5.412
10/3/2021,10:30:00 AM,0,74.5665,5.082
10/3/2021,11:00:00 AM,0,74.5549,4.741
10/3/2021,11:30:00 AM,0,74.5512,4.418
10/3/2021,12:00:00 PM,0,74.5467,4.121
10/3/2021,12:30:00 PM,0,74.5413,3.823
10/3/2021,1:00:00 PM,0,74.5518,3.544
10/3/2021,1:30:00 PM,0,74.5502,3.276
10/3/2021,2:00:00 PM,0,74.5558,3.022
10/3/2021,2:30:00 PM,0,74.5547,2.798
10/3/2021,3:00:00 PM,0,74.5477,2.676
10/3/2021,3:30:00 PM,0,74.5488,2.702
10/3/2021,4:00:00 PM,0,74.5552,2.881
10/3/2021,4:30:00 PM,0,74.5609,3.296
10/3/2021,5:00:00 PM,0,74.5689,4.068
10/3/2021,5:30:00 PM,0,74.5831,5.091
10/3/2021,6:00:00 PM,0,74.5821,6.194
10/3/2021,6:30:00 PM,0,74.5717,7.378
10/3/2021,7:00:00 PM,0,74.5389,8.591
10/3/2021,7:30:00 PM,0,74.5122,9.737
10/3/2021,8:00:00 PM,0,74.4893,10.8
10/3/2021,8:30:00 PM,0,74.4636,11.852
10/3/2021,9:00:00 PM,0,74.4368,12.789
10/3/2021,9:30:00 PM,0,74.418,13.611
10/3/2021,10:00:00 PM,0,74.4111,14.292
10/3/2021,10:30:00 PM,0,74.4076,14.838
10/3/2021,11:00:00 PM,0,74.4076,15.342
10/3/2021,11:30:00 PM,0,74.4068,15.558
10/4/2021,12:00:00 AM,0,74.4048,15.644
10/4/2021,12:30:00 AM,0,74.4035,15.598
10/4/2021,1:00:00 AM,0,74.4063,15.414
10/4/2021,1:30:00 AM,0,74.4076,15.119
10/4/2021,2:00:00 AM,0,74.4233,14.694
10/4/2021,2:30:00 AM,0,74.4343,14.198
10/4/2021,3:00:00 AM,0,74.4456,13.578
10/4/2021,3:30:00 AM,0,74.4462,12.876
10/4/2021,4:00:00 AM,0,74.4623,12.187
10/4/2021,4:30:00 AM,0,74.465,11.49
10/4/2021,5:00:00 AM,0,74.4695,10.842
10/4/2021,5:30:00 AM,0,74.4555,10.118
10/4/2021,6:00:00 AM,0,74.4576,9.535
10/4/2021,6:30:00 AM,0,74.4655,8.982
10/4/2021,7:00:00 AM,0,74.458,8.461
10/4/2021,7:30:00 AM,0,74.4472,7.963
10/4/2021,8:00:00 AM,0,74.4569,7.464
10/4/2021,8:30:00 AM,0,74.4666,7.019
10/4/2021,9:00:00 AM,0,74.4717,6.571
10/4/2021,9:30:00 AM,0,74.4742,6.106
10/4/2021,10:00:00 AM,0,74.4521,5.676
10/4/2021,10:30:00 AM,0,74.4493,5.276
10/4/2021,11:00:00 AM,0,74.4325,4.892
10/4/2021,11:30:00 AM,0,74.432,4.551
10/4/2021,12:00:00 PM,0,74.4463,4.227
10/4/2021,12:30:00 PM,0,74.4342,3.917
10/4/2021,1:00:00 PM,0,74.4311,3.625
10/4/2021,1:30:00 PM,0,74.4254,3.351
10/4/2021,2:00:00 PM,0,74.4331,3.087
10/4/2021,2:30:00 PM,0,74.4321,2.844
10/4/2021,3:00:00 PM,0,74.4456,2.654
10/4/2021,3:30:00 PM,0,74.4521,2.557
10/4/2021,4:00:00 PM,0,74.4533,2.569
10/4/2021,4:30:00 PM,0,74.4588,2.675
10/4/2021,5:00:00 PM,0,74.4664,2.907
10/4/2021,5:30:00 PM,0,74.4662,3.285
10/4/2021,6:00:00 PM,0,74.4642,3.845
10/4/2021,6:30:00 PM,0,74.4599,4.6
10/4/2021,7:00:00 PM,0,74.4614,5.462
10/4/2021,7:30:00 PM,0,74.4565,6.398
10/4/2021,8:00:00 PM,0,74.4372,7.377
10/4/2021,8:30:00 PM,0,74.4163,8.267
10/4/2021,9:00:00 PM,0,74.3799,9.063
10/4/2021,9:30:00 PM,0,74.3515,9.834
10/4/2021,10:00:00 PM,0,74.3373,10.471
10/4/2021,10:30:00 PM,0,74.3321,11.029
10/4/2021,11:00:00 PM,0,74.3241,11.528
10/4/2021,11:30:00 PM,0,74.3185,11.923
10/5/2021,12:00:00 AM,0,74.3139,12.228
10/5/2021,12:30:00 AM,0,74.3113,12.4
10/5/2021,1:00:00 AM,0,74.3016,12.451
10/5/2021,1:30:00 AM,0,74.2914,12.398
10/5/2021,2:00:00 AM,0,74.2979,12.232
10/5/2021,2:30:00 AM,0,74.3069,12.005
10/5/2021,3:00:00 AM,0,74.3024,11.694
10/5/2021,3:30:00 AM,0,74.3125,11.332
10/5/2021,4:00:00 AM,0,74.3182,10.924
10/5/2021,4:30:00 AM,0,74.3312,10.492
10/5/2021,5:00:00 AM,0,74.3312,10.047
10/5/2021,5:30:00 AM,0,74.3286,9.602
10/5/2021,6:00:00 AM,0,74.3255,9.131
10/5/2021,6:30:00 AM,0,74.334,8.711
10/5/2021,7:00:00 AM,0,74.332,8.282
10/5/2021,7:30:00 AM,0,74.3149,7.846
10/5/2021,8:00:00 AM,0,74.3023,7.395
10/5/2021,8:30:00 AM,0,74.2943,7.004
10/5/2021,9:00:00 AM,0,74.2901,6.634
10/5/2021,9:30:00 AM,0,74.2607,6.269
10/5/2021,10:00:00 AM,0,74.242,5.941
10/5/2021,10:30:00 AM,0,74.2223,5.634
10/5/2021,11:00:00 AM,0,74.2134,5.331
10/5/2021,11:30:00 AM,0,74.21,5.026
10/5/2021,12:00:00 PM,0,74.2001,4.728
10/5/2021,12:30:00 PM,0,74.2159,4.444
10/5/2021,1:00:00 PM,0,74.2322,4.167
10/5/2021,1:30:00 PM,0,74.2188,3.897
10/5/2021,2:00:00 PM,0,74.2158,3.645
10/5/2021,2:30:00 PM,0,74.2139,3.413
10/5/2021,3:00:00 PM,0,74.2169,3.238
10/5/2021,3:30:00 PM,0,74.2177,3.153
10/5/2021,4:00:00 PM,0,74.2041,3.178
10/5/2021,4:30:00 PM,0,74.201,3.338
10/5/2021,5:00:00 PM,0,74.1811,3.775
10/5/2021,5:30:00 PM,0,74.1649,4.535
10/5/2021,6:00:00 PM,0,74.1879,5.495
10/5/2021,6:30:00 PM,0,74.1795,6.522
10/5/2021,7:00:00 PM,0,74.1844,7.583
10/5/2021,7:30:00 PM,0,74.1618,8.591
10/5/2021,8:00:00 PM,0,74.1438,9.502
10/5/2021,8:30:00 PM,0,74.1258,10.299
10/5/2021,9:00:00 PM,0,74.1145,10.949
10/5/2021,9:30:00 PM,0,74.1106,11.406
10/5/2021,10:00:00 PM,0,74.099,11.785
10/5/2021,10:30:00 PM,0,74.0785,12.139
10/5/2021,11:00:00 PM,0,74.0873,12.442
10/5/2021,11:30:00 PM,0,74.0808,12.588
10/6/2021,12:00:00 AM,0,74.0734,12.671
10/6/2021,12:30:00 AM,0,74.0771,12.651
10/6/2021,1:00:00 AM,0,74.0804,12.536
10/6/2021,1:30:00 AM,0,74.0951,12.33
10/6/2021,2:00:00 AM,0,74.0923,12.112
10/6/2021,2:30:00 AM,0,74.1085,11.824
10/6/2021,3:00:00 AM,0,74.1003,11.526
10/6/2021,3:30:00 AM,0,74.116,11.188
10/6/2021,4:00:00 AM,0,74.1156,10.815
10/6/2021,4:30:00 AM,0,74.1361,10.4
10/6/2021,5:00:00 AM,0,74.1501,9.953
10/6/2021,5:30:00 AM,0,74.1634,9.468
10/6/2021,6:00:00 AM,0,74.19,8.958
10/6/2021,6:30:00 AM,0,74.1932,8.447
10/6/2021,7:00:00 AM,0,74.1932,7.96
10/6/2021,7:30:00 AM,0,74.197,7.544
10/6/2021,8:00:00 AM,0,74.1978,7.171
10/6/2021,8:30:00 AM,0,74.1986,6.829
10/6/2021,9:00:00 AM,0,74.2004,6.499
10/6/2021,9:30:00 AM,0,74.1816,6.196
10/6/2021,10:00:00 AM,0,74.1678,5.92
10/6/2021,10:30:00 AM,0,74.1505,5.689
10/6/2021,11:00:00 AM,0,74.133,5.505
10/6/2021,11:30:00 AM,0,74.1333,5.35
10/6/2021,12:00:00 PM,0,74.1201,5.223
10/6/2021,12:30:00 PM,0,74.1166,5.125
10/6/2021,1:00:00 PM,0,74.11,5.042
10/6/2021,1:30:00 PM,0,74.1098,4.973
10/6/2021,2:00:00 PM,0,74.0944,4.922
10/6/2021,2:30:00 PM,0,74.091,4.89
10/6/2021,3:00:00 PM,0,74.0925,4.878
10/6/2021,3:30:00 PM,0,74.1069,4.904
10/6/2021,4:00:00 PM,0,74.111,4.996
10/6/2021,4:30:00 PM,0,74.1163,5.23
10/6/2021,5:00:00 PM,0,74.1363,5.609
10/6/2021,5:30:00 PM,0,74.1415,6.124
10/6/2021,6:00:00 PM,0,74.14,6.671
10/6/2021,6:30:00 PM,0,74.1483,7.285
10/6/2021,7:00:00 PM,0,74.15,8.029
10/6/2021,7:30:00 PM,0,74.1389,8.68
10/6/2021,8:00:00 PM,0,74.1225,9.171
10/6/2021,8:30:00 PM,0,74.1,9.592
10/6/2021,9:00:00 PM,0,74.0934,9.982
10/6/2021,9:30:00 PM,0,74.0628,10.242
10/6/2021,10:00:00 PM,0,74.0542,10.469
10/6/2021,10:30:00 PM,0,74.0349,10.629
10/6/2021,11:00:00 PM,0,74.0526,10.726
10/6/2021,11:30:00 PM,0,74.0434,10.739
10/7/2021,12:00:00 AM,0,74.0387,10.701
10/7/2021,12:30:00 AM,0,74.0322,10.625
10/7/2021,1:00:00 AM,0,74.0374,10.519
10/7/2021,1:30:00 AM,0,74.033,10.339
10/7/2021,2:00:00 AM,0,74.0269,10.117
10/7/2021,2:30:00 AM,0,74.0412,9.83
10/7/2021,3:00:00 AM,0,74.0613,9.486
10/7/2021,3:30:00 AM,0,74.0641,9.21
10/7/2021,4:00:00 AM,0,74.0617,8.965
10/7/2021,4:30:00 AM,0,74.0856,8.726
10/7/2021,5:00:00 AM,0,74.0576,8.5
10/7/2021,5:30:00 AM,0,74.0768,8.296
10/7/2021,6:00:00 AM,0,74.0556,8.096
10/7/2021,6:30:00 AM,0,74.0501,7.886
10/7/2021,7:00:00 AM,0,74.0514,7.671
10/7/2021,7:30:00 AM,0,74.0362,7.471
10/7/2021,8:00:00 AM,0,74.0038,7.267
10/7/2021,8:30:00 AM,0,74.0084,7.03
10/7/2021,9:00:00 AM,0,74.0152,6.748
10/7/2021,9:30:00 AM,0,74.0046,6.41
10/7/2021,10:00:00 AM,0,73.9949,6.056
10/7/2021,10:30:00 AM,0,73.9745,5.685
10/7/2021,11:00:00 AM,0,73.9729,5.333
10/7/2021,11:30:00 AM,0,73.9745,4.968
10/7/2021,12:00:00 PM,0,73.9735,4.606
10/7/2021,12:30:00 PM,0,73.9972,4.267
10/7/2021,1:00:00 PM,0,73.9794,3.941
10/7/2021,1:30:00 PM,0,73.9917,3.667
10/7/2021,2:00:00 PM,0,73.9676,3.417
10/7/2021,2:30:00 PM,0,73.976,3.189
10/7/2021,3:00:00 PM,0,73.9969,2.992
10/7/2021,3:30:00 PM,0,73.9893,2.875
10/7/2021,4:00:00 PM,0,73.9998,2.938
10/7/2021,4:30:00 PM,0,73.9839,3.224
10/7/2021,5:00:00 PM,0,73.9601,3.741
10/7/2021,5:30:00 PM,0,74.0148,4.415
10/7/2021,6:00:00 PM,0,74.0101,5.065
10/7/2021,6:30:00 PM,0,73.9893,5.675
10/7/2021,7:00:00 PM,0,74.0037,6.397
10/7/2021,7:30:00 PM,0,74.0027,7.32
10/7/2021,8:00:00 PM,0,73.9796,8.233
10/7/2021,8:30:00 PM,0,73.9558,9.112
10/7/2021,9:00:00 PM,0,73.9312,9.533
10/7/2021,9:30:00 PM,0,73.9302,9.954
10/7/2021,10:00:00 PM,0,73.9006,10.291
10/7/2021,10:30:00 PM,0,73.8901,10.565
10/7/2021,11:00:00 PM,0,73.882,10.734
10/7/2021,11:30:00 PM,0,73.8583,10.831
10/8/2021,12:00:00 AM,0,73.8593,10.93
10/8/2021,12:30:00 AM,0,73.8651,10.953
10/8/2021,1:00:00 AM,0,73.8788,10.837
10/8/2021,1:30:00 AM,0,73.8603,10.625
10/8/2021,2:00:00 AM,0,73.8626,10.35
10/8/2021,2:30:00 AM,0,73.8744,9.995
10/8/2021,3:00:00 AM,0,73.8673,9.652
10/8/2021,3:30:00 AM,0,73.8712,9.27
10/8/2021,4:00:00 AM,0,73.8639,8.82
10/8/2021,4:30:00 AM,0,73.8541,8.331
10/8/2021,5:00:00 AM,0,73.8487,7.818
10/8/2021,5:30:00 AM,0,73.8474,7.261
10/8/2021,6:00:00 AM,0,73.843,6.727
10/8/2021,6:30:00 AM,0,73.8366,6.164
10/8/2021,7:00:00 AM,0,73.812,5.62
10/8/2021,7:30:00 AM,0,73.8011,5.101
10/8/2021,8:00:00 AM,0,73.7906,4.593
10/8/2021,8:30:00 AM,0,73.7777,4.135
10/8/2021,9:00:00 AM,0,73.7472,3.744
10/8/2021,9:30:00 AM,0,73.7621,3.418
10/8/2021,10:00:00 AM,0,73.7411,3.152
10/8/2021,10:30:00 AM,0,73.7108,2.945
10/8/2021,11:00:00 AM,0,73.6854,2.803
10/8/2021,11:30:00 AM,0,73.6829,2.7
10/8/2021,12:00:00 PM,0,73.6459,2.622
10/8/2021,12:30:00 PM,0,73.6304,2.563
10/8/2021,1:00:00 PM,0,73.6182,2.501
10/8/2021,1:30:00 PM,0,73.5852,2.453
10/8/2021,2:00:00 PM,0,73.617,2.417
10/8/2021,2:30:00 PM,0,73.6305,2.389
10/8/2021,3:00:00 PM,0,73.6397,2.361
10/8/2021,3:30:00 PM,0,73.6565,2.327
10/8/2021,4:00:00 PM,0,73.6895,2.294
10/8/2021,4:30:00 PM,0,73.6934,2.268
10/8/2021,5:00:00 PM,0,73.7108,2.292
10/8/2021,5:30:00 PM,0,73.7216,2.363
10/8/2021,6:00:00 PM,0,73.7741,2.456
10/8/2021,6:30:00 PM,0,73.7661,2.517
10/8/2021,7:00:00 PM,0,73.7545,2.606
10/8/2021,7:30:00 PM,0,73.7927,2.759
10/8/2021,8:00:00 PM,0,73.7921,2.93
10/8/2021,8:30:00 PM,0,73.775,3.145
10/8/2021,9:00:00 PM,0,73.7927,3.41
10/8/2021,9:30:00 PM,0,73.7872,3.642
10/8/2021,10:00:00 PM,0,73.8037,3.843
10/8/2021,10:30:00 PM,0,73.8039,3.994
10/8/2021,11:00:00 PM,0,73.8099,4.044
10/8/2021,11:30:00 PM,0,73.8183,4.091
10/9/2021,12:00:00 AM,0,73.8139,4.141
10/9/2021,12:30:00 AM,0,73.8121,4.102
10/9/2021,1:00:00 AM,0,73.8508,4.009
10/9/2021,1:30:00 AM,0,73.8429,3.862
10/9/2021,2:00:00 AM,0,73.8372,3.677
10/9/2021,2:30:00 AM,0,73.8785,3.453
10/9/2021,3:00:00 AM,0,73.8814,3.207
10/9/2021,3:30:00 AM,0,73.8818,2.953
10/9/2021,4:00:00 AM,0,73.9021,2.699
10/9/2021,4:30:00 AM,0,73.9121,2.448
10/9/2021,5:00:00 AM,0,73.9174,2.198
10/9/2021,5:30:00 AM,0,73.9313,1.94
10/9/2021,6:00:00 AM,0,73.9513,1.648
10/9/2021,6:30:00 AM,0,73.9528,1.365
10/9/2021,7:00:00 AM,0,73.9569,1.084
10/9/2021,7:30:00 AM,0,73.9547,0.8
10/9/2021,8:00:00 AM,0,73.968,0.502
10/9/2021,8:30:00 AM,0,73.9774,0.201
10/9/2021,9:00:00 AM,0,73.9959,-0.099
10/9/2021,9:30:00 AM,0,73.9837,-0.408
10/9/2021,10:00:00 AM,0,73.9928,-0.737
10/9/2021,10:30:00 AM,0,73.9852,-1.027
10/9/2021,11:00:00 AM,0,73.9734,-1.336
10/9/2021,11:30:00 AM,0,73.9731,-1.63
10/9/2021,12:00:00 PM,0,73.9801,-1.92
10/9/2021,12:30:00 PM,0,74.0007,-2.219
10/9/2021,1:00:00 PM,0,74.0257,-2.507
10/9/2021,1:30:00 PM,0,74.0434,-2.78
10/9/2021,2:00:00 PM,0,74.0362,-3.04
10/9/2021,2:30:00 PM,0,74.0564,-3.278
10/9/2021,3:00:00 PM,0,74.0817,-3.478
10/9/2021,3:30:00 PM,0,74.0917,-3.592
10/9/2021,4:00:00 PM,0,74.0999,-3.589
10/9/2021,4:30:00 PM,0,74.1047,-3.445
10/9/2021,5:00:00 PM,0,74.1151,-3.054
10/9/2021,5:30:00 PM,0,74.129,-2.61
10/9/2021,6:00:00 PM,0,74.1496,-2.005
10/9/2021,6:30:00 PM,0,74.1573,-1.276
10/9/2021,7:00:00 PM,0,74.1761,-0.458
10/9/2021,7:30:00 PM,0,74.2023,0.289
10/9/2021,8:00:00 PM,0,74.2112,0.923
10/9/2021,8:30:00 PM,0,74.2083,1.48
10/9/2021,9:00:00 PM,0,74.2062,1.988
10/9/2021,9:30:00 PM,0,74.2096,2.429
10/9/2021,10:00:00 PM,0,74.2217,2.821
10/9/2021,10:30:00 PM,0,74.2231,3.173
10/9/2021,11:00:00 PM,0,74.2393,3.471
10/9/2021,11:30:00 PM,0,74.2503,3.691
10/10/2021,12:00:00 AM,0,74.247,3.866
10/10/2021,12:30:00 AM,0,74.2605,3.996
10/10/2021,1:00:00 AM,0,74.2726,4.018
10/10/2021,1:30:00 AM,0,74.2803,3.937
10/10/2021,2:00:00 AM,0,74.2977,3.743
10/10/2021,2:30:00 AM,0,74.3003,3.503
10/10/2021,3:00:00 AM,0,74.3115,3.211
10/10/2021,3:30:00 AM,0,74.3301,2.955
10/10/2021,4:00:00 AM,0,74.3303,2.702
10/10/2021,4:30:00 AM,0,74.3458,2.431
10/10/2021,5:00:00 AM,0,74.3549,2.177
10/10/2021,5:30:00 AM,0,74.3661,1.95
10/10/2021,6:00:00 AM,0,74.3736,1.716
10/10/2021,6:30:00 AM,0,74.397,1.491
10/10/2021,7:00:00 AM,0,74.4036,1.251
10/10/2021,7:30:00 AM,0,74.3777,1.022
10/10/2021,8:00:00 AM,0,74.3651,0.792
10/10/2021,8:30:00 AM,0,74.3632,0.57
10/10/2021,9:00:00 AM,0,74.3893,0.354
10/10/2021,9:30:00 AM,0,74.4086,0.136
10/10/2021,10:00:00 AM,0,74.3978,-0.076
10/10/2021,10:30:00 AM,0,74.367,-0.286
10/10/2021,11:00:00 AM,0,74.3556,-0.492
10/10/2021,11:30:00 AM,0,74.346,-0.686
10/10/2021,12:00:00 PM,0,74.337,-0.879
10/10/2021,12:30:00 PM,0,74.339,-1.07
10/10/2021,1:00:00 PM,0,74.3326,-1.261
10/10/2021,1:30:00 PM,0,74.3187,-1.451
10/10/2021,2:00:00 PM,0,74.3129,-1.632
10/10/2021,2:30:00 PM,0,74.3003,-1.805
10/10/2021,3:00:00 PM,0,74.2933,-1.956
10/10/2021,3:30:00 PM,0,74.3024,-2.034
10/10/2021,4:00:00 PM,0,74.2875,-1.996
10/10/2021,4:30:00 PM,0,74.2767,-1.793
10/10/2021,5:00:00 PM,0,74.2746,-1.288
10/10/2021,5:30:00 PM,0,74.2712,-0.566
10/10/2021,6:00:00 PM,0,74.2614,0.338
10/10/2021,6:30:00 PM,0,74.2633,1.44
10/10/2021,7:00:00 PM,0,74.2525,2.603
10/10/2021,7:30:00 PM,0,74.2429,3.655
10/10/2021,8:00:00 PM,0,74.2465,4.557
10/10/2021,8:30:00 PM,0,74.2239,5.214
10/10/2021,9:00:00 PM,0,74.2124,5.877
10/10/2021,9:30:00 PM,0,74.1891,6.48
10/10/2021,10:00:00 PM,0,74.1768,7.124
10/10/2021,10:30:00 PM,0,74.1521,7.628
10/10/2021,11:00:00 PM,0,74.1238,8.039
10/10/2021,11:30:00 PM,0,74.107,8.301
10/11/2021,12:00:00 AM,0,74.1093,8.486
10/11/2021,12:30:00 AM,0,74.0894,8.572
10/11/2021,1:00:00 AM,0,74.1013,8.516
10/11/2021,1:30:00 AM,0,74.0975,8.359
10/11/2021,2:00:00 AM,0,74.0782,8.109
10/11/2021,2:30:00 AM,0,74.0724,7.771
10/11/2021,3:00:00 AM,0,74.0507,7.349
10/11/2021,3:30:00 AM,0,74.0645,6.862
10/11/2021,4:00:00 AM,0,74.0288,6.336
10/11/2021,4:30:00 AM,0,73.9926,5.796
10/11/2021,5:00:00 AM,0,73.9826,5.266
10/11/2021,5:30:00 AM,0,73.9318,4.753
10/11/2021,6:00:00 AM,0,73.9057,4.273
10/11/2021,6:30:00 AM,0,73.8796,3.817
10/11/2021,7:00:00 AM,0,73.8348,3.403
10/11/2021,7:30:00 AM,0,73.7912,3.014
10/11/2021,8:00:00 AM,0,73.7665,2.643
10/11/2021,8:30:00 AM,0,73.7351,2.298
10/11/2021,9:00:00 AM,0,73.6882,1.969
10/11/2021,9:30:00 AM,0,73.6177,1.656
10/11/2021,10:00:00 AM,0,73.559,1.355
10/11/2021,10:30:00 AM,0,73.5133,1.045
10/11/2021,11:00:00 AM,0,73.4651,0.753
10/11/2021,11:30:00 AM,0,73.4167,0.475
10/11/2021,12:00:00 PM,0,73.3779,0.21
10/11/2021,12:30:00 PM,0,73.3458,-0.042
10/11/2021,1:00:00 PM,0,73.2646,-0.25
10/11/2021,1:30:00 PM,0,73.204,-0.393
10/11/2021,2:00:00 PM,0,73.1244,-0.478
10/11/2021,2:30:00 PM,0,73.0727,-0.547
10/11/2021,3:00:00 PM,0,73.0164,-0.579
10/11/2021,3:30:00 PM,0,73.0392,-0.589
10/11/2021,4:00:00 PM,0,72.9988,-0.593
10/11/2021,4:30:00 PM,0,72.9619,-0.571
10/11/2021,5:00:00 PM,0,72.9461,-0.447
10/11/2021,5:30:00 PM,0,72.9225,-0.354
10/11/2021,6:00:00 PM,0,72.9002,-0.186
10/11/2021,6:30:00 PM,0,72.8954,-0.063
10/11/2021,7:00:00 PM,0,72.8703,-0.002
10/11/2021,7:30:00 PM,0,72.8562,0.055
10/11/2021,8:00:00 PM,0,72.8688,0.094
10/11/2021,8:30:00 PM,0,72.881,0.057
10/11/2021,9:00:00 PM,0,72.8811,-0.009
10/11/2021,9:30:00 PM,0,72.8776,-0.046
10/11/2021,10:00:00 PM,0,72.8602,-0.049
10/11/2021,10:30:00 PM,0,72.8685,-0.077
10/11/2021,11:00:00 PM,0,72.9108,-0.101
10/11/2021,11:30:00 PM,0,72.9281,-0.141
10/12/2021,12:00:00 AM,0,72.9545,-0.199
10/12/2021,12:30:00 AM,0,72.9785,-0.36
10/12/2021,1:00:00 AM,0,72.9639,-0.535
10/12/2021,1:30:00 AM,0,72.949,-0.803
10/12/2021,2:00:00 AM,0,72.9296,-1.099
10/12/2021,2:30:00 AM,0,72.9416,-1.387
10/12/2021,3:00:00 AM,0,72.9408,-1.681
10/12/2021,3:30:00 AM,0,72.9386,-1.984
10/12/2021,4:00:00 AM,0,72.973,-2.34
10/12/2021,4:30:00 AM,0,72.9792,-2.672
10/12/2021,5:00:00 AM,0,72.9825,-3.03
10/12/2021,5:30:00 AM,0,72.9841,-3.339
10/12/2021,6:00:00 AM,0,72.9487,-3.668
10/12/2021,6:30:00 AM,0,72.9469,-3.956
10/12/2021,7:00:00 AM,0,72.9457,-4.168
10/12/2021,7:30:00 AM,0,72.9477,-4.385
10/12/2021,8:00:00 AM,0,72.9543,-4.577
10/12/2021,8:30:00 AM,0,72.9897,-4.757
10/12/2021,9:00:00 AM,0,72.9832,-4.916
10/12/2021,9:30:00 AM,0,73.0199,-5.072
10/12/2021,10:00:00 AM,0,73.0326,-5.213
10/12/2021,10:30:00 AM,0,73.0722,-5.378
10/12/2021,11:00:00 AM,0,73.0822,-5.57
10/12/2021,11:30:00 AM,0,73.0524,-5.713
10/12/2021,12:00:00 PM,0,73.0776,-5.854
10/12/2021,12:30:00 PM,0,73.1081,-6.026
10/12/2021,1:00:00 PM,0,73.1539,-6.217
10/12/2021,1:30:00 PM,0,73.2061,-6.427
10/12/2021,2:00:00 PM,0,73.2225,-6.596
10/12/2021,2:30:00 PM,0,73.2408,-6.714
10/12/2021,3:00:00 PM,0,73.2233,-6.817
10/12/2021,3:30:00 PM,0,73.222,-6.782
10/12/2021,4:00:00 PM,0,73.2692,-6.582
10/12/2021,4:30:00 PM,0,73.2824,-6.233
10/12/2021,5:00:00 PM,0,73.3405,-5.722
10/12/2021,5:30:00 PM,0,73.3574,-5.211
10/12/2021,6:00:00 PM,0,73.409,-4.66
10/12/2021,6:30:00 PM,0,73.4489,-4.069
10/12/2021,7:00:00 PM,0,73.4829,-3.393
10/12/2021,7:30:00 PM,0,73.491,-2.749
10/12/2021,8:00:00 PM,0,73.4982,-2.183
10/12/2021,8:30:00 PM,0,73.4737,-1.611
10/12/2021,9:00:00 PM,0,73.4633,-1.027
10/12/2021,9:30:00 PM,0,73.4608,-0.326
10/12/2021,10:00:00 PM,0,73.4928,0.48
10/12/2021,10:30:00 PM,0,73.5137,1.148
10/12/2021,11:00:00 PM,0,73.5461,1.622
10/12/2021,11:30:00 PM,0,73.5817,1.978
10/13/2021,12:00:00 AM,0,73.6001,2.273
10/13/2021,12:30:00 AM,0,73.6313,2.449
10/13/2021,1:00:00 AM,0,73.6647,2.423
10/13/2021,1:30:00 AM,0,73.6594,2.266
10/13/2021,2:00:00 AM,0,73.6601,2.008
10/13/2021,2:30:00 AM,0,73.6547,1.691
10/13/2021,3:00:00 AM,0,73.6816,1.348
10/13/2021,3:30:00 AM,0,73.6746,1.007
10/13/2021,4:00:00 AM,0,73.7135,0.67
10/13/2021,4:30:00 AM,0,73.7104,0.333
10/13/2021,5:00:00 AM,0,73.6943,-0.017
10/13/2021,5:30:00 AM,0,73.7041,-0.352
10/13/2021,6:00:00 AM,0,73.7203,-0.686
10/13/2021,6:30:00 AM,0,73.71,-1.019
10/13/2021,7:00:00 AM,0,73.6966,-1.361
10/13/2021,7:30:00 AM,0,73.719,-1.669
10/13/2021,8:00:00 AM,0,73.7321,-1.955
10/13/2021,8:30:00 AM,0,73.7128,-2.244
10/13/2021,9:00:00 AM,0,73.6986,-2.527
10/13/2021,9:30:00 AM,0,73.7176,-2.8
